strategy,n_seeds,final_coverage_mean,final_coverage_std,final_redundancy_mean,final_redundancy_std,final_affinity_mean,final_affinity_std,num_viewpoints_mean,num_viewpoints_std,num_iterations_mean,num_iterations_std,simulation_time_mean,simulation_time_std,coverage_auc_mean,coverage_auc_std,redundancy_auc_mean,redundancy_auc_std,affinity_auc_mean,affinity_auc_std
genetic,10,1.0,0.0,0.8593,0.0959,2.4301,0.3552,6.0,0.6325,643.0,55.6165,22.0381,2.4431,15.3416,1.7881,9.6038,1.8289,39.2094,7.3712
