Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,-215.669,-32.1506,-335.341,-0.215338,0.185617,-0.625959,0.72619
0,1,202.578,-339.418,61.2991,-0.73204,-0.201846,0.172957,0.627266
0,2,257.241,304.24,-35.5669,-0.232033,-0.6338,0.6929,0.25367
0,3,-244.151,67.3285,309.608,-0.570616,0.749272,-0.26742,0.203657
0,0,-156.523,17.0437,-367.709,-0.134153,0.149554,-0.729218,0.654124
0,1,220.366,-333.741,7.46085,-0.683505,-0.205298,0.201504,0.670873
0,2,245.953,300.649,-95.4868,-0.207395,-0.581058,0.741195,0.264552
0,3,-295.013,51.0406,265.258,-0.587285,0.697617,-0.313959,0.264305
1,0,-115.092,4.82668,-383.054,-0.100734,0.105047,-0.714084,0.684764
1,1,193.54,-350.053,-2.37886,-0.682641,-0.176147,0.177197,0.686713
1,2,248.888,296.29,-101.326,-0.209134,-0.574112,0.743804,0.270948
1,3,-271.267,25.564,292.849,-0.62642,0.688229,-0.270652,0.246345
2,0,-118.573,-22.1379,-381.38,-0.117361,0.0974775,-0.631453,0.760258
2,1,149.208,-370.915,12.6062,-0.705071,-0.1365,0.132264,0.68319
2,2,221.292,323.625,-79.3529,-0.187022,-0.60484,0.739528,0.228668
2,3,-234.613,48.9799,320.247,-0.598464,0.736308,-0.245015,0.199146
3,0,-139.447,-34.8569,-373.282,-0.144042,0.112468,-0.605061,0.774922
3,1,133.079,-375.689,33.8714,-0.725794,-0.12475,0.114598,0.666729
3,2,209.614,336.178,-55.1908,-0.180654,-0.63117,0.725193,0.207565
3,3,-206.255,51.7954,338.786,-0.590999,0.757762,-0.218122,0.170119
4,0,-161.233,-23.0614,-365.339,-0.15726,0.136367,-0.640787,0.738962
4,1,145.53,-368.612,54.2818,-0.740281,-0.140844,0.122867,0.645795
4,2,224.449,328.459,-41.6802,-0.197604,-0.639416,0.709908,0.219389
4,3,-207.827,30.4064,340.417,-0.629102,0.727841,-0.206472,0.178462
5,0,-176.594,-6.61073,-358.846,-0.16335,0.157349,-0.675675,0.701442
5,1,170.95,-356.754,59.1822,-0.738782,-0.167867,0.144622,0.63648
5,2,246.818,311.999,-41.6859,-0.219801,-0.632123,0.701822,0.244037
5,3,-227.976,14.4614,328.357,-0.652996,0.695731,-0.218201,0.204799
6,0,-176.896,14.4396,-358.468,-0.15442,0.167539,-0.715967,0.659906
6,1,198.897,-343.932,46.3724,-0.721449,-0.193588,0.172307,0.642141
6,2,260.264,299.53,-50.4417,-0.231427,-0.619184,0.702877,0.262708
6,3,-253.723,18.987,308.649,-0.640198,0.689897,-0.2477,0.229856
7,0,-168.019,37.3488,-361.074,-0.138019,0.172069,-0.760848,0.61029
7,1,218.666,-333.906,26.2989,-0.699522,-0.208668,0.195371,0.654948
7,2,260.386,297.61,-60.2303,-0.229207,-0.610063,0.710018,0.266762
7,3,-277.187,32.6868,286.529,-0.615492,0.692338,-0.281469,0.250227
8,0,-157.812,49.3945,-364.219,-0.125232,0.17042,-0.787598,0.57876
8,1,223.745,-331.464,8.36649,-0.683208,-0.209009,0.204682,0.669064
8,2,255.854,300.899,-63.2348,-0.223898,-0.608955,0.714204,0.262595
8,3,-288.142,47.488,273.348,-0.593639,0.699484,-0.303364,0.257459
9,0,-148.8,48.1429,-368.159,-0.117366,0.161329,-0.792394,0.576464
9,1,214.964,-337.329,-0.0644287,-0.67879,-0.197897,0.197929,0.6789
9,2,254.835,303.229,-55.7816,-0.224584,-0.616307,0.709184,0.258429
9,3,-285.442,56.3687,274.492,-0.582997,0.709386,-0.306006,0.251486
10,0,-142.584,37.8682,-371.801,-0.114457,0.148824,-0.778585,0.598796
10,1,197.515,-347.832,-0.836405,-0.682948,-0.180378,0.180756,0.684378
10,2,259.972,301.143,-41.5627,-0.23334,-0.627375,0.696332,0.258988
10,3,-275.579,55.5803,284.547,-0.58588,0.715841,-0.293979,0.240608
11,0,-137.786,27.513,-374.511,-0.113187,0.138023,-0.760826,0.623924
11,1,177.446,-358.482,1.88432,-0.690135,-0.161458,0.160699,0.686892
11,2,264.183,299.109,-27.2223,-0.24158,-0.638444,0.683479,0.25862
11,3,-265.416,48.6766,295.271,-0.596789,0.716192,-0.277963,0.231621
12,0,-133.413,24.1977,-376.318,-0.110271,0.13207,-0.756167,0.631355
12,1,160.811,-366.228,4.10511,-0.695571,-0.145986,0.144495,0.688469
12,2,263.482,300.555,-15.6278,-0.244105,-0.648751,0.674613,0.253835
12,3,-258.859,41.2454,302.144,-0.608102,0.712665,-0.266052,0.227016
13,0,-129.423,30.5093,-377.252,-0.104669,0.132211,-0.772814,0.611819
13,1,149.157,-371.139,2.81405,-0.696677,-0.134756,0.133811,0.691793
13,2,261.777,302.335,-8.12849,-0.244462,-0.655803,0.669268,0.249482
13,3,-257.698,36.4647,303.746,-0.614994,0.708143,-0.261891,0.227442
13,4,133.588,-23.453,376.303,0.754379,0.633476,-0.110677,-0.1318
14,0,-117.686,60.332,-377.505,-0.0874388,0.143085,-0.841205,0.514058
14,1,104.861,-384.094,-38.4189,-0.666332,-0.0893229,0.0983569,0.733723
14,2,242.281,316.761,-31.0222,-0.217803,-0.643261,0.695243,0.235403
14,3,-300.737,36.7777,261.16,-0.602549,0.680724,-0.311943,0.276119
14,4,193.88,25.8939,348.913,0.637265,0.728034,-0.190149,-0.166442
15,0,-110.123,66.9813,-378.664,0.0800333,-0.142354,0.85998,-0.483491
15,1,62.4817,-386.58,-81.5589,-0.628889,-0.050495,0.0620953,0.773365
15,2,215.546,329.566,-70.1863,-0.183359,-0.615343,0.734713,0.218929
15,3,-338.271,34.4441,210.68,-0.585672,0.648335,-0.360987,0.326096
15,4,241.623,2.57837,318.766,0.66666,0.673812,-0.226524,-0.22412
16,0,-105.273,49.0089,-382.774,-0.0788831,0.123735,-0.834094,0.531747
16,1,36.5116,-380.08,-119.188,-0.591786,-0.0283591,0.0385608,0.804673
16,2,202.738,327.713,-107.244,-0.165436,-0.581872,0.76592,0.217764
16,3,-360.699,22.114,171.485,-0.579069,0.615658,-0.389309,0.366172
16,4,252.951,-37.0323,307.643,0.711578,0.614988,-0.222174,-0.257069
17,0,-102.123,22.5415,-386.087,-0.0825929,0.102812,-0.772787,0.620812
17,1,27.6973,-370.097,-149.202,-0.559518,-0.0209074,0.0309388,0.827977
17,2,206.718,314.533,-135.413,-0.164845,-0.550963,0.783759,0.234496
17,3,-370.751,7.34555,149.966,-0.580448,0.592062,-0.399207,0.391376
17,4,236.1,-76.3351,313.735,0.763751,0.555745,-0.193208,-0.265522
18,0,-102.251,-1.82083,-386.706,-0.0919612,0.0903381,-0.694936,0.707422
18,1,29.6265,-360.358,-171.069,-0.534493,-0.0219345,0.0346433,0.844178
18,2,216.309,299.873,-152.6,-0.170941,-0.529177,0.790874,0.255478
18,3,-373.813,-0.733605,142.349,0.582781,-0.581638,0.400894,-0.401681
18,4,205.595,-103.696,327.074,0.811826,0.499781,-0.158281,-0.257107
19,0,-109.166,-20.7202,-384.257,-0.108047,0.089468,-0.631473,0.762603
19,1,35.5457,-352.933,-184.865,-0.517921,-0.0260155,0.0428947,0.853956
19,2,221.399,291.833,-160.673,-0.174392,-0.518408,0.793469,0.266922
19,3,-373.789,3.3376,142.374,-0.579618,0.584817,-0.403056,0.399473
19,4,174.002,-113.7,341.754,0.84687,0.45826,-0.128415,-0.237313
20,0,-121.294,-31.1966,-379.888,-0.125305,0.0971548,-0.604992,0.780285
20,1,44.874,-350.066,-188.255,-0.513427,-0.0327733,0.0546256,0.855766
20,2,219.985,292.441,-161.508,-0.17303,-0.517857,0.794604,0.265499
20,3,-371.952,16.4148,146.228,-0.571262,0.597029,-0.40694,0.389378
20,4,148.837,-109.317,354.82,0.866619,0.438745,-0.10734,-0.212021
21,0,-135.135,-32.8811,-375.043,-0.138873,0.109134,-0.608176,0.773903
21,1,61.1339,-350.435,-182.915,-0.518977,-0.0449289,0.073623,0.850425
21,2,216.834,297.057,-157.289,-0.17079,-0.523659,0.793496,0.258796
21,3,-368.721,33.377,151.429,-0.559976,0.612955,-0.411537,0.375967
21,4,136.507,-97.7939,363.046,0.868701,0.44628,-0.0982118,-0.191173
22,0,-149.033,-30.2046,-369.969,-0.149992,0.122643,-0.621001,0.759486
22,1,82.8368,-350.571,-173.891,-0.528062,-0.0615408,0.0980435,0.841279
22,2,215.753,300.977,-151.207,-0.170636,-0.530919,0.790253,0.253985
22,3,-364.457,50.6798,156.853,-0.547812,0.62926,-0.415809,0.361989
22,4,137.787,-85.0708,365.756,0.854416,0.476621,-0.10079,-0.180681
23,0,-161.839,-26.1064,-364.865,-0.159551,0.135876,-0.633965,0.744426
23,1,105.302,-349.852,-162.834,-0.538672,-0.0793104,0.122178,0.829828
23,2,216.04,303.574,-145.498,-0.17166,-0.537272,0.786583,0.251315
23,3,-360.266,65.0589,161.17,-0.537031,0.642698,-0.41928,0.350346
23,4,147.04,-74.7156,364.413,0.833177,0.511206,-0.110301,-0.179771
24,0,-172.925,-22.6063,-359.981,-0.16809,0.147546,-0.642975,0.732502
24,1,125.748,-348.296,-151.251,-0.54927,-0.0961173,0.143086,0.817674
24,2,215.419,305.648,-142.036,-0.171588,-0.541306,0.784653,0.248725
24,3,-357.014,75.7649,163.708,-0.528373,0.652271,-0.422304,0.342088
24,4,158.964,-67.7274,360.754,0.813534,0.537684,-0.122125,-0.184779
25,0,-181.996,-22.428,-355.492,-0.176692,0.156254,-0.643763,0.727966
25,1,141.753,-346.614,-140.587,-0.55875,-0.10984,0.158561,0.806593
25,2,212.835,307.592,-141.734,-0.169347,-0.54236,0.785501,0.245265
25,3,-354.906,82.021,165.27,-0.523204,0.65791,-0.423958,0.337153
25,4,168.004,-62.8007,357.534,0.799523,0.55469,-0.131331,-0.189299
26,0,-187.827,-26.4697,-352.165,-0.184577,0.160389,-0.636004,0.731919
26,1,152.642,-344.8,-133.468,-0.564718,-0.119411,0.168936,0.798934
26,2,208.184,309.251,-144.993,-0.164824,-0.539992,0.789418,0.240957
26,3,-354.152,83.6387,166.076,-0.521996,0.659633,-0.424036,0.335558
26,4,172.475,-59.5778,355.954,0.791664,0.564101,-0.136165,-0.191095
27,0,-190.049,-34.5845,-350.264,-0.191442,0.159748,-0.620453,0.743551
27,1,158.867,-343.171,-130.363,-0.566969,-0.12487,0.175128,0.795163
27,2,201.486,310.734,-151.155,-0.158216,-0.534812,0.795928,0.235464
27,3,-354.402,81.6372,166.536,-0.524025,0.658459,-0.422692,0.336394
27,4,172.794,-57.7202,356.105,0.788853,0.568192,-0.136903,-0.19007
28,0,-188.738,-45.0027,-349.79,-0.196622,0.155251,-0.59994,0.759809
28,1,161.434,-342.241,-129.655,-0.567259,-0.127074,0.177866,0.793998
28,2,193.183,312.076,-159.024,-0.150167,-0.527891,0.804032,0.22872
28,3,-354.992,77.9187,167.06,-0.527665,0.656045,-0.420476,0.338194
28,4,169.894,-54.8895,357.943,0.786988,0.572781,-0.134924,-0.185383
29,0,-184.975,-55.0488,-350.362,-0.199681,0.148911,-0.578971,0.776367
29,1,162.814,-341.375,-130.209,-0.566406,-0.128155,0.179658,0.79403
29,2,183.681,313.31,-167.626,-0.141222,-0.520119,0.812905,0.22072
