iteration,coverage,redundancy,affinity,time
0,0.792000,0.306286,1.396344,0.130655
1,0.804000,0.312190,1.395641,0.353739
2,0.813143,0.308381,1.386742,0.578001
3,0.821143,0.308190,1.384598,0.804543
4,0.830286,0.309524,1.382198,1.027517
5,0.833333,0.310286,1.381714,1.248533
6,0.843048,0.318667,1.387483,1.474087
7,0.850286,0.317905,1.381272,1.705633
8,0.966667,0.516000,1.622266,1.965934
9,0.965714,0.528000,1.638856,2.349435
10,0.965333,0.520190,1.627861,2.757814
11,0.962095,0.509714,1.618689,3.145504
12,0.954476,0.502095,1.616045,3.530756
13,0.960000,0.487619,1.594048,3.927955
14,0.967810,0.478095,1.578036,4.326645
15,0.968952,0.458095,1.556320,4.717277
16,0.969143,0.462476,1.556800,5.084178
17,0.969524,0.459810,1.556385,5.453884
18,0.969905,0.454286,1.541830,5.825437
19,0.971048,0.448190,1.534916,6.183712
20,0.971048,0.443429,1.529423,6.548433
21,0.970476,0.432952,1.515604,6.905485
22,0.971238,0.426286,1.497941,7.259555
23,0.972571,0.413333,1.483745,7.612741
24,0.975429,0.404000,1.471783,7.965000
25,0.980000,0.412952,1.480661,8.413416
26,0.980381,0.395238,1.461045,8.871899
