Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,203.017,-319.071,130.3,-0.78171,-0.227608,0.162318,0.557474
0,0,276.526,-197.987,210.557,0.77701,0.399313,-0.222428,-0.432816
1,0,270.821,-85.1587,281.787,0.744269,0.546165,-0.227422,-0.309913
2,0,194.209,2.07016,349.684,0.680851,0.688147,-0.178278,-0.176387
3,0,101.4,35.2407,385.326,0.574195,0.807439,-0.110372,-0.078489
4,0,24.6793,21.1423,398.678,0.417632,0.907706,-0.0369334,-0.0169929
5,0,-11.7081,-5.28816,399.794,0.840019,-0.542319,0.00871116,-0.0134931
6,0,-13.4536,-32.1114,398.482,0.979457,-0.196889,0.00858488,-0.0427068
7,0,3.89357,-38.2269,398.15,0.997557,0.0506715,-0.00243944,-0.0480246
8,0,31.2693,-40.8361,396.68,0.945124,0.320295,-0.020678,-0.0610165
9,0,54.2326,-27.3022,395.365,0.8489,0.523044,-0.0399286,-0.0648041
10,0,71.5416,-4.7687,393.521,0.72728,0.680416,-0.0614804,-0.0657149
11,0,81.9158,15.3193,391.223,0.635303,0.765127,-0.0805874,-0.0669136
12,0,80.2794,24.2462,391.11,0.592864,0.798373,-0.0846308,-0.062846
13,0,67.622,23.1074,393.565,0.57931,0.810158,-0.0729553,-0.0521673
14,0,50.238,13.6268,396.599,0.606249,0.792597,-0.0517918,-0.039615
15,0,34.1775,-0.0334464,398.537,0.706806,0.706114,-0.0302218,-0.0302514
16,0,29.4017,-17.7422,398.523,0.870018,0.491145,-0.0211215,-0.0374147
17,0,31.1126,-37.6591,397.006,0.93923,0.337795,-0.0207035,-0.0575657
18,0,34.2801,-42.7621,396.228,0.941235,0.330698,-0.0227627,-0.0647874
19,0,41.2812,-31.3068,396.63,0.89373,0.443886,-0.0288686,-0.0581248
20,0,47.8021,-17.3489,396.754,0.817226,0.572787,-0.0365582,-0.0521595
21,0,50.8128,-4.94861,396.729,0.739069,0.670588,-0.0429703,-0.0473584
22,0,52.3507,5.78106,396.517,0.665718,0.74328,-0.0491487,-0.04402
23,0,54.6393,13.2445,396.029,0.616697,0.784042,-0.055375,-0.0435558
24,0,56.3057,14.8747,395.738,0.60853,0.790166,-0.0578296,-0.0445362
25,0,55.1155,10.0103,396.058,0.639239,0.765798,-0.0538878,-0.0449821
26,0,50.5034,2.18375,396.793,0.690277,0.720769,-0.0457275,-0.043793
26,1,-57.5038,-3.33304,-395.831,-0.0525013,0.0495463,-0.684553,0.72538
27,0,28.5412,-6.14627,398.933,0.777466,0.627864,-0.0229441,-0.028411
27,1,21.3111,-25.1787,-398.638,-0.0387497,-0.0141974,0.34373,0.938161
28,0,4.62695,2.1628,399.967,-1.56367e-05,0.99998,-0.00270346,-0.00578385
28,1,26.6584,-1.49688,-399.108,-0.0242661,-0.0229418,0.686617,0.726252
29,0,-6.21159,0.86653,399.951,-0.656423,0.754352,-0.00591424,0.00514646
29,1,6.13535,-11.2377,-399.795,-0.0155093,-0.003958,0.247245,0.968821
30,0,4.07156,0.963852,399.978,-6.13195e-06,0.999986,-0.0012048,-0.00508953
30,1,13.2282,-0.581193,-399.781,-0.0119592,-0.0114453,0.691319,0.72236
31,0,18.1357,-4.88972,399.559,0.793608,0.607976,-0.0142826,-0.0186435
31,1,13.0934,-5.12181,-399.753,-0.0145173,-0.00990967,0.563697,0.825795
32,0,29.4592,-11.263,398.755,0.823105,0.566517,-0.0223689,-0.0325003
32,1,4.12644,-8.47327,-399.889,-0.0114804,-0.00264686,0.224645,0.974369
33,0,32.4689,-8.36957,398.592,0.789751,0.611992,-0.0256956,-0.0331591
33,1,-9.57687,-1.59233,-399.882,-0.00925874,0.00784641,-0.646475,0.762838
34,0,23.1681,-0.682866,399.328,0.717146,0.69632,-0.0201913,-0.0207952
34,1,-30.4866,5.76905,-398.795,-0.0247629,0.0298883,-0.769463,0.637511
35,0,24.0288,-5.03019,399.246,0.77581,0.630219,-0.0193578,-0.0238298
35,1,-8.44802,6.64493,-399.856,0.00587041,-0.0120863,0.899429,-0.436861
36,0,26.9954,-15.7067,398.779,0.8662,0.498167,-0.0194783,-0.0338684
36,1,3.9917,-0.868803,-399.979,-0.00108599,-0.0049897,-5.41884e-06,0.999987
37,0,25.0881,-20.6425,398.678,0.903513,0.426629,-0.0173545,-0.0367533
37,1,5.65675,-3.21414,-399.947,-0.00702925,-0.00409071,0.502965,0.864269
38,0,21.8805,-13.1196,399.186,0.869685,0.492574,-0.0157244,-0.0277629
38,1,2.90087,3.41808,-399.975,0.00427261,-0.00362621,1.54936e-05,0.999984
39,0,18.9725,-1.16843,399.548,0.72831,0.684836,-0.0162813,-0.0173148
39,1,-4.22474,8.79665,-399.881,0.00270824,-0.0118947,0.974973,-0.221987
40,0,17.632,1.52465,399.608,0.675797,0.736756,-0.0163066,-0.0149574
40,1,-12.514,-1.67297,-399.801,-0.0118772,0.010395,-0.658512,0.752405
41,0,21.2262,2.37069,399.429,0.666472,0.745052,-0.0199054,-0.0178059
41,1,-10.6114,-10.8438,-399.712,-0.0175636,0.0071639,-0.377606,0.925772
42,0,26.3005,3.46812,399.119,0.658904,0.751495,-0.0249472,-0.0218735
42,1,-3.44349,-9.1384,-399.881,-0.0120104,0.00218776,-0.179194,0.983738
43,0,27.9542,5.08135,398.99,0.640359,0.767253,-0.0272837,-0.0227713
43,1,-2.76387,-12.4814,-399.796,-0.0158869,0.00173794,-0.108732,0.993943
44,0,21.9819,4.08705,399.375,0.63897,0.768723,-0.0215013,-0.0178721
44,1,-10.785,-13.4381,-399.629,-0.0203235,0.00714696,-0.331668,0.94315
45,0,14.5642,0.999884,399.734,0.682348,0.7308,-0.0133401,-0.0124557
45,1,-8.26724,-12.5625,-399.717,-0.0180111,0.00539478,-0.28688,0.957782
46,0,14.9376,-0.0233744,399.721,0.707536,0.70643,-0.0131951,-0.0132157
46,1,2.68408,-3.88035,-399.972,-0.00485047,-0.00335524,-1.62748e-05,0.999983
47,0,19.5151,-2.23163,399.517,0.74597,0.665527,-0.0163504,-0.0183267
47,1,8.08635,-1.67429,-399.915,-0.00800523,-0.00651753,0.631333,0.775443
48,0,24.7324,-5.51371,399.197,0.779862,0.625149,-0.0198212,-0.0247266
48,1,9.18837,-7.20573,-399.83,-0.0131261,-0.00638722,0.437506,0.899097
49,0,29.2725,-8.52402,398.836,0.799288,0.599737,-0.0228895,-0.0305055
49,1,4.30157,-9.64334,-399.861,-0.0129108,-0.00274899,0.208236,0.97799
50,0,27.958,-8.16235,398.938,0.799547,0.599497,-0.0218546,-0.0291474
50,1,-5.82223,-5.43151,-399.921,-0.00912834,0.00396803,-0.398637,0.917055
51,0,19.9565,-3.13547,399.49,0.759761,0.649712,-0.0164168,-0.0191975
51,1,-15.6792,-0.739985,-399.692,-0.0142,0.0135456,-0.690105,0.723443
52,0,16.6727,-1.0124,399.651,0.728062,0.685193,-0.0143126,-0.015208
52,1,-14.204,2.55628,-399.74,-0.0115736,0.0138424,-0.767053,0.64133
53,0,20.6001,-5.09271,399.437,0.787121,0.616227,-0.0163571,-0.0208933
53,1,-6.40224,-2.51566,-399.941,-0.00710559,0.00484242,-0.563133,0.826321
54,0,24.6105,-8.43997,399.153,0.813325,0.5809,-0.018912,-0.0264789
54,1,-1.76131,-4.05788,-399.976,-0.0050724,0.00220173,1.11682e-05,0.999985
55,0,25.8634,-12.3811,398.971,0.84556,0.532674,-0.019117,-0.0303461
55,1,-1.42802,-4.71138,-399.97,-0.00588932,0.00178512,1.05134e-05,0.999981
56,0,23.5992,-12.7055,399.101,0.858019,0.512523,-0.0171902,-0.0287782
56,1,-3.3521,-4.20756,-399.964,-0.00525947,0.00419034,2.20395e-05,0.999977
57,0,19.8785,-7.26384,399.44,0.81923,0.572854,-0.0151655,-0.021688
57,1,-5.2495,0.332794,-399.965,0.000415983,0.00656201,-2.72975e-06,0.999978
58,0,17.6858,-3.80863,399.591,0.777787,0.628121,-0.0142116,-0.0175979
58,1,-9.03805,4.20979,-399.876,-0.00669913,0.0105106,-0.843211,0.537439
59,0,18.859,-6.03059,399.51,0.807397,0.589489,-0.0145986,-0.0199951
59,1,-13.5506,3.62563,-399.754,-0.0106782,0.0139109,-0.793122,0.608811
60,0,22.8707,-9.70082,399.228,0.833409,0.551782,-0.0171515,-0.0259055
60,1,-16.3306,10.0246,-399.541,0.011699,-0.020909,0.872433,-0.488146
61,0,26.5102,-15.7433,398.81,0.868435,0.4943,-0.019079,-0.0335199
61,1,-25.8961,22.616,-398.52,0.0177937,-0.0391641,0.909595,-0.413262
