1.0,0.119891,0.24,0.152278,0.474227
0.119891,1.0,0.0921409,0.096181,0.205621
0.24,0.0921409,1.0,0.187186,0.409156
0.152278,0.096181,0.187186,1.0,0.0611791
0.474227,0.205621,0.409156,0.0611791,1.0
