x,y,z
381.666,115.716,30.6742
-376.479,-95.3155,95.8029
-68.8208,62.4523,-389.055
273.95,55.4896,-286.133
26.6789,-215.217,-336.11
380.44,1.98981,123.538
379.217,-10.4932,126.825
238.338,238.25,-215.48
