x,y,z,qx,qy,qz,qw
380.0081710158138,-122.06777788112937,-26.329594838873906,-0.5522403470065125,-0.4026395479700603,0.43007561503303715,0.5898702898964714
-137.96610150523068,-23.315242083239138,374.72890777473833,0.7515907881124989,-0.6352341473369136,0.1147284064741123,-0.13574335353706263
244.24960673206053,18.98688927312784,316.1987154416725,0.6425982589481024,0.6944896485182182,-0.23756056304513995,-0.2198103377541318
-204.38203053516574,-343.62740683772694,12.173367007605387,-0.6921084722443048,0.19026973329240007,-0.18456466609960606,0.6713562208455613
41.774362675234784,-38.23055993998385,-395.97137132594986,-0.06494445284090226,-0.028600767258213866,0.40202011919296987,0.91287679230086
-262.83201015362687,48.763876586841164,297.5591013207748,-0.5970295150056356,0.7179865144019795,-0.2751455367235339,0.22879260689574296
-369.02224356448534,61.4429753226256,-141.58864551275607,-0.3673976106044703,0.4336279382502712,-0.6277637512349056,0.5318820165473023
299.42423814720416,-107.12232642487366,242.631269195232,0.7327615809482305,0.5160906431822707,-0.25539023020261764,-0.3626110089655497
280.3539096200141,-261.74371548121684,-113.54255927563347,-0.5488308808281424,-0.23844593759354266,0.3192626356011782,0.7348466293067766
-308.9555657625576,-248.73510975188134,51.74266673701209,-0.6777875283433854,0.324472494740971,-0.2848934518956952,0.5951112397238773
7.333568775654392,-24.276130474306008,399.195300896951,0.9887631630901205,0.1460874171077322,-0.00463556962464047,-0.031374916303735484
-299.9990104403161,13.502520760906268,-264.23148122041096,-0.2846752037084528,0.2977762194468142,-0.6586431803074188,0.6296653973024425
369.50790236944056,39.12248732252109,148.09909207093472,0.5536190099161468,0.6153290639553228,-0.41715048588356773,-0.3753153434625807
98.51435884621284,381.15347627545134,-70.83042160158685,-0.0809048332045466,-0.6363304023556952,0.7610357977404854,0.09676022715706405
