iteration,coverage,redundancy,affinity,time
0,0.870890,0.154189,1.180887,0.154982
1,0.861787,0.140999,1.166200,0.394554
2,0.846926,0.129110,1.154420,0.634423
3,0.842467,0.119264,1.142889,0.869175
4,0.835965,0.114434,1.139556,1.104629
5,0.825005,0.108490,1.132177,1.338160
6,0.818131,0.102359,1.125568,1.571752
7,0.814416,0.101988,1.125456,1.805390
8,0.885194,0.290173,1.356348,2.054466
9,0.880921,0.290544,1.357866,2.309854
10,0.878692,0.300762,1.379915,2.562185
11,0.875720,0.302991,1.391175,2.817771
12,0.874048,0.303548,1.402550,3.068631
13,0.874048,0.307449,1.410202,3.322455
14,0.875348,0.305220,1.416596,3.576065
15,0.877949,0.308936,1.415362,3.826078
16,0.881850,0.306706,1.419212,4.074512
17,0.885751,0.310422,1.424287,4.322864
18,0.886309,0.308192,1.424230,4.573109
19,0.887795,0.310422,1.431890,4.822324
20,0.889653,0.312279,1.435790,5.071652
21,0.897083,0.310607,1.432388,5.320500
22,0.903400,0.311351,1.433066,5.584099
23,0.910645,0.313022,1.435741,5.961023
24,0.914174,0.323611,1.446454,6.344871
25,0.918075,0.323054,1.451841,6.714003
26,0.924577,0.328070,1.459514,7.091148
27,0.925135,0.332343,1.465663,7.459903
28,0.929965,0.337358,1.467239,7.835803
29,0.932008,0.344046,1.479569,8.210672
30,0.960059,0.463125,1.735875,8.594995
31,0.963775,0.468884,1.734965,8.985774
32,0.967304,0.464611,1.720953,9.379304
33,0.968419,0.465168,1.706503,9.771314
34,0.972506,0.466283,1.690926,10.161605
35,0.973249,0.469627,1.681810,10.551763
36,0.973992,0.469998,1.671944,10.941822
37,0.976593,0.470555,1.656839,11.331422
38,0.976221,0.473899,1.651951,11.818285
39,0.977336,0.474085,1.642653,12.306059
40,0.978822,0.476129,1.633896,12.797905
41,0.979565,0.478172,1.626399,13.288144
42,0.977893,0.473342,1.610182,13.775849
43,0.977893,0.475571,1.615122,14.265012
44,0.980494,0.473156,1.600796,14.754239
