iteration,coverage,redundancy,affinity,time
0,0.973200,0.323400,1.354295,0.131975
1,0.977200,0.313200,1.339337,0.454973
2,0.977000,0.278800,1.303992,0.869168
3,0.973800,0.251600,1.278291,1.281899
4,0.973000,0.221400,1.241316,1.599744
5,0.965200,0.189800,1.209283,1.921139
6,0.965000,0.165400,1.183834,2.240220
7,0.964800,0.152400,1.167496,2.557124
8,0.964600,0.176600,1.224964,2.886538
9,0.966200,0.160600,1.207410,3.218799
10,0.969000,0.177600,1.225800,3.547942
11,0.972600,0.195600,1.246350,3.881382
12,0.974200,0.203000,1.256621,4.216191
13,0.975400,0.213000,1.265532,4.550349
14,0.975400,0.224200,1.281731,4.986658
15,0.975800,0.255600,1.312154,5.420908
16,0.975600,0.270400,1.331283,5.872050
17,0.974400,0.285400,1.347906,6.317112
18,0.975600,0.295000,1.359779,6.668492
19,0.978200,0.323000,1.388060,7.119134
20,0.980000,0.333600,1.403265,7.570148
21,0.981000,0.349400,1.417941,8.034194
