x,y,z,qx,qy,qz,qw
147.455,344.128,-140.829,-0.114423,-0.557558,0.805429,0.165291
-234.298,-112.138,304.186,0.793802,-0.500112,0.184475,-0.292808
262.554,-281.26,-109.354,-0.560752,-0.221055,0.292636,0.742332
265.69,7.77041,298.912,0.651191,0.670515,-0.255004,-0.247655
-165.992,-135.312,-337.842,-0.251783,0.119593,-0.412041,0.867482
-279.866,285.04,20.6744,-0.274432,0.671215,-0.637375,0.260596
