iteration,coverage,redundancy,affinity,time
0,0.269939,0.000000,1.000000,0.095879
1,0.373357,0.000000,1.000000,0.281121
2,0.392638,0.000000,1.000000,0.390400
3,0.449606,0.000000,1.000000,0.497608
4,0.434706,0.000000,1.000000,0.604313
5,0.368975,0.000000,1.000000,0.712824
6,0.411919,0.000000,1.000000,0.821971
7,0.423313,0.000000,1.000000,0.931707
8,0.433830,0.000000,1.000000,1.048022
9,0.435583,0.000000,1.000000,1.160135
10,0.443471,0.000000,1.000000,1.272226
11,0.441718,0.000000,1.000000,1.387652
12,0.446976,0.000000,1.000000,1.496519
13,0.449606,0.000000,1.000000,1.606005
14,0.448729,0.000000,1.000000,1.716098
15,0.446100,0.000000,1.000000,1.828991
16,0.431201,0.000000,1.000000,1.939582
17,0.435583,0.000000,1.000000,2.050298
18,0.435583,0.000000,1.000000,2.161647
19,0.439089,0.000000,1.000000,2.272562
20,0.425942,0.000000,1.000000,2.384722
21,0.366345,0.000000,1.000000,2.496524
22,0.332165,0.000000,1.000000,2.607492
23,0.344435,0.000000,1.000000,2.719563
24,0.269062,0.000000,1.000000,2.831850
25,0.254163,0.000000,1.000000,2.943364
26,0.256792,0.000000,1.000000,3.054704
27,0.251534,0.000000,1.000000,3.166259
28,0.253287,0.000000,1.000000,3.277798
29,0.255039,0.000000,1.000000,3.389915
30,0.256792,0.000000,1.000000,3.501512
31,0.513585,0.005259,1.010239,4.012511
32,0.507450,0.001753,1.003454,4.144795
33,0.515337,0.002629,1.005102,4.278322
34,0.504820,0.002629,1.005208,4.411868
35,0.506573,0.002629,1.005190,4.544771
36,0.504820,0.002629,1.005208,4.678566
37,0.510079,0.002629,1.005155,4.813394
38,0.508326,0.003506,1.006897,4.948361
39,0.509202,0.002629,1.005164,5.083435
40,0.512708,0.003506,1.006838,5.218306
41,0.520596,0.007011,1.013468,5.354779
42,0.528484,0.006135,1.011609,5.491371
43,0.529360,0.006135,1.011589,5.628228
44,0.523225,0.005259,1.010050,5.767927
45,0.516214,0.007011,1.013582,5.907642
46,0.512708,0.005259,1.010256,6.050580
47,0.510955,0.004382,1.008576,6.191136
48,0.511832,0.005259,1.010274,6.331422
49,0.509202,0.005259,1.010327,6.472622
50,0.510079,0.004382,1.008591,6.613691
51,0.516214,0.005259,1.010187,6.755445
52,0.512708,0.005259,1.010256,6.897946
53,0.513585,0.003506,1.006826,7.373941
54,0.510955,0.002629,1.005146,7.926571
55,0.507450,0.001753,1.003454,8.084366
56,0.501315,0.003506,1.006993,8.229416
57,0.506573,0.002629,1.005190,8.374592
58,0.504820,0.001753,1.003472,8.521270
59,0.504820,0.002629,1.005208,8.668303
60,0.509202,0.003506,1.006885,8.815137
61,0.507450,0.002629,1.005181,8.962591
62,0.508326,0.001753,1.003448,9.110539
63,0.504820,0.002629,1.005208,9.258372
64,0.504820,0.003506,1.006944,9.407936
65,0.505697,0.002629,1.005199,9.557464
66,0.508326,0.003506,1.006897,9.708167
67,0.506573,0.003506,1.006920,9.859322
68,0.503067,0.001753,1.003484,10.011243
69,0.503067,0.002629,1.005226,10.163734
70,0.508326,0.003506,1.006897,10.318067
71,0.695004,0.189308,1.274905,10.481280
72,0.699387,0.203330,1.291980,10.655371
73,0.720421,0.227870,1.316302,10.832243
74,0.730061,0.234005,1.320528,11.613418
75,0.719544,0.233129,1.327649,12.429084
76,0.745837,0.242770,1.330200,12.605410
77,0.761613,0.248904,1.329114,12.930809
78,0.809816,0.255916,1.317100,13.129910
79,0.839614,0.276950,1.331942,13.311521
80,0.851008,0.282209,1.333677,13.493288
81,0.869413,0.286591,1.332661,13.676474
82,0.870289,0.276074,1.322256,13.860430
83,0.858896,0.270815,1.320408,14.045003
84,0.858019,0.273444,1.322778,14.230527
85,0.872918,0.281332,1.330321,14.417218
86,0.885188,0.283085,1.327723,14.604848
87,0.894829,0.277826,1.317336,14.792544
