Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,203.017,-319.071,130.3,-0.78171,-0.227608,0.162318,0.557474
0,0,278.001,-200.388,206.302,0.774932,0.396683,-0.224214,-0.438008
1,0,282.602,-97.1746,265.881,0.742633,0.529951,-0.237838,-0.333288
2,0,232.36,-18.869,325.043,0.699878,0.645348,-0.207501,-0.225034
3,0,149.542,13.854,370.736,0.661266,0.72536,-0.141341,-0.128852
4,0,65.9521,3.79638,394.507,0.684128,0.72464,-0.060252,-0.0568835
5,0,19.8178,-26.1303,398.653,0.947033,0.318505,-0.0130789,-0.0388884
6,0,31.4139,-30.7353,397.578,0.92038,0.387134,-0.0213322,-0.0507155
7,0,40.9199,-3.03791,397.89,0.731848,0.67953,-0.0349457,-0.0376362
8,0,41.0614,1.71609,397.883,0.69127,0.720764,-0.037125,-0.0356058
9,0,34.9198,-13.4057,398.247,0.823232,0.565773,-0.0265112,-0.0385753
10,0,38.819,-9.88194,397.989,0.788531,0.612948,-0.0307684,-0.0395823
11,0,38.15,-9.05999,398.073,0.783611,0.619311,-0.030428,-0.0385004
12,0,39.3115,-10.6356,397.921,0.793057,0.607011,-0.030981,-0.0404766
12,1,-33.226,13.6813,-398.383,-0.0250182,0.0373577,-0.830048,0.555877
13,0,23.3485,8.53852,399.227,0.572674,0.819193,-0.0254818,-0.0178136
13,1,-36.7034,-5.72179,-398.271,-0.0353097,0.0302317,-0.649669,0.758795
14,0,19.3964,10.9166,399.38,0.504546,0.862936,-0.024027,-0.0140482
14,1,-37.0275,-7.36096,-398.214,-0.0365176,0.0299726,-0.633728,0.772112
15,0,23.3353,2.69295,399.31,0.665054,0.746217,-0.0219298,-0.0195446
15,1,-20.8866,-18.2662,-399.036,-0.0316015,0.0143447,-0.413086,0.910031
16,0,26.0411,-3.65805,399.135,0.754279,0.655729,-0.0215778,-0.0248207
16,1,-0.810692,-12.0853,-399.817,-0.0151339,0.000507025,-0.0334801,0.999325
17,0,27.6062,-6.41417,398.995,0.782552,0.621575,-0.0220482,-0.0277583
17,1,3.05479,-6.67544,-399.933,-0.00896642,-0.00195414,0.212933,0.977024
18,0,29.8398,-7.50555,398.815,0.788063,0.61439,-0.0236654,-0.0303551
18,1,-4.09903,-7.98062,-399.899,-0.0109012,0.00263589,-0.235009,0.971928
19,0,35.3182,-9.58466,398.322,0.793493,0.606854,-0.0278186,-0.0363742
19,1,-17.0297,-11.2764,-399.478,-0.0224984,0.012086,-0.47308,0.880649
20,0,40.6773,-8.88224,397.827,0.777829,0.626311,-0.032685,-0.0405922
20,1,-32.941,-10.7071,-398.497,-0.0350621,0.0254712,-0.587189,0.808289
21,0,35.0408,-11.6337,398.292,0.810026,0.584571,-0.0270368,-0.0374642
21,1,-36.5165,-11.5521,-398.162,-0.0386668,0.0283232,-0.590244,0.805801
22,0,44.3714,-5.01421,397.5,0.744585,0.665182,-0.037245,-0.041691
22,1,-32.9886,-7.90098,-398.559,-0.0333219,0.0262835,-0.618748,0.784442
23,0,48.3204,-0.914919,397.07,0.71246,0.699098,-0.0423887,-0.0431989
23,1,-40.1457,-9.56834,-397.865,-0.0405406,0.0320137,-0.618912,0.78376
24,0,48.2356,1.97123,397.076,0.691253,0.720079,-0.0436125,-0.0418666
24,1,-37.5725,-8.81038,-398.134,-0.0378484,0.03,-0.620444,0.782762
25,0,45.9664,3.25952,397.337,0.680505,0.730469,-0.0422172,-0.0393295
25,1,-36.9041,-11.9017,-398.116,-0.0392279,0.0285663,-0.587976,0.807421
26,0,42.7539,2.43139,397.701,0.685752,0.725858,-0.0389662,-0.0368132
26,1,-40.1489,-5.2583,-397.945,-0.0380919,0.0334283,-0.65875,0.750653
27,0,39.6011,-0.649898,398.034,0.712008,0.700419,-0.0347618,-0.035337
27,1,-40.6117,-1.00848,-397.932,-0.0363971,0.0355045,-0.697372,0.714904
28,0,37.4332,-6.15432,398.197,0.76145,0.646484,-0.0307253,-0.0361893
28,1,-36.5801,-0.291697,-398.324,-0.0324963,0.0322382,-0.703544,0.709176
29,0,37.3594,-13.404,398.026,0.816825,0.574743,-0.0285858,-0.0406262
29,1,-32.7072,-1.82694,-398.656,-0.0297759,0.0281591,-0.686529,0.725947
30,0,38.9341,-4.19281,398.079,0.743106,0.667377,-0.0327461,-0.0364619
30,1,-31.0739,-4.35194,-398.767,-0.0296174,0.0257585,-0.655734,0.753971
31,0,40.2734,2.71288,397.958,0.682059,0.72955,-0.0369042,-0.034502
31,1,-32.3394,-7.48517,-398.62,-0.0325079,0.0258431,-0.621759,0.782107
32,0,39.4737,4.85211,398.018,0.661749,0.748072,-0.0372817,-0.0329796
32,1,-38.7266,-9.60426,-398.005,-0.0393317,0.0307689,-0.615385,0.786643
33,0,38.2617,4.72388,398.138,0.661599,0.748304,-0.0361451,-0.031957
33,1,-36.078,-10.1883,-398.239,-0.0374094,0.0283081,-0.602755,0.796546
34,0,36.6881,2.80445,398.304,0.678905,0.732781,-0.0337751,-0.0312918
34,1,-35.9926,-9.38571,-398.267,-0.0368319,0.028459,-0.610758,0.790448
35,0,35.2953,0.252471,398.44,0.703886,0.708939,-0.0313397,-0.0311163
35,1,-35.9772,-9.61259,-398.263,-0.0369599,0.0283813,-0.608383,0.792275
36,0,34.8835,-2.64137,398.467,0.732613,0.679237,-0.0297595,-0.0320981
36,1,-37.8981,-9.79585,-398.08,-0.0387326,0.029994,-0.611534,0.7897
37,0,35.8036,-7.25818,398.328,0.773361,0.632315,-0.0289351,-0.0353894
37,1,-37.4348,-9.66083,-398.127,-0.0382486,0.0296309,-0.611703,0.789607
38,0,41.7388,-13.2997,397.594,0.806127,0.589196,-0.0323606,-0.0442752
38,1,-33.889,-10.1183,-398.433,-0.0354861,0.0264389,-0.596871,0.801116
39,0,41.2063,-12.1785,397.685,0.799912,0.597702,-0.032196,-0.0430883
39,1,-36.6765,-9.43536,-398.203,-0.0374536,0.0290378,-0.612032,0.789412
40,0,34.1708,-9.90567,398.415,0.798715,0.600061,-0.0267389,-0.035591
40,1,-37.2454,-5.34908,-398.226,-0.0355833,0.030838,-0.654194,0.75486
41,0,33.9247,-9.59594,398.443,0.796776,0.602662,-0.0266109,-0.0351821
41,1,-36.7558,0.943386,-398.307,-0.0321129,0.0329477,-0.715362,0.697237
42,0,37.8625,-10.92,398.054,0.798126,0.600468,-0.0296495,-0.0394094
42,1,-35.5165,3.62412,-398.404,-0.0299408,0.0331515,-0.741389,0.669587
43,0,37.0829,-10.7464,398.132,0.798548,0.599988,-0.0290237,-0.0386287
43,1,-34.3938,4.35585,-398.495,-0.0286803,0.0325416,-0.749508,0.660572
44,0,40.4626,-8.56735,397.856,0.775857,0.628782,-0.0325951,-0.0402193
44,1,-33.6526,3.8633,-398.563,-0.0282067,0.03163,-0.745671,0.664966
45,0,38.4225,-8.91096,398.051,0.781964,0.621365,-0.0307099,-0.0386473
45,1,-33.3441,2.53524,-398.6,-0.0284397,0.0306842,-0.732779,0.679179
46,0,36.6521,-11.1874,398.16,0.802796,0.594322,-0.0285347,-0.038544
46,1,-33.2792,0.86554,-398.612,-0.0290651,0.0298308,-0.715619,0.697248
47,0,38.1699,-7.21603,398.109,0.769076,0.637305,-0.0310193,-0.0374329
47,1,-33.3401,-1.06995,-398.607,-0.0299792,0.0290325,-0.695068,0.717732
48,0,37.1542,-11.1363,398.115,0.801274,0.596326,-0.0289806,-0.0389407
48,1,-33.6322,-3.44058,-398.569,-0.0313939,0.0283461,-0.669561,0.741552
49,0,36.4053,-7.71481,398.265,0.77611,0.628876,-0.0293172,-0.036181
49,1,-34.2819,-6.41114,-398.477,-0.0335724,0.0278759,-0.638209,0.768626
50,0,37.3419,-10.3593,398.118,0.795091,0.604548,-0.0293534,-0.0386052
50,1,-36.9127,-10.3007,-398.16,-0.0381987,0.0289986,-0.603958,0.795572
51,0,37.0133,-8.75989,398.187,0.783428,0.619657,-0.0295283,-0.0373325
51,1,-36.561,-9.63782,-398.209,-0.0374795,0.0288799,-0.609685,0.791231
52,0,31.9974,-16.6306,398.371,0.853874,0.51852,-0.0234208,-0.0385682
52,1,-36.758,-9.23969,-398.2,-0.0374035,0.0291651,-0.614214,0.787713
53,0,28.8564,-20.4615,398.433,0.887505,0.458667,-0.0203213,-0.0393209
53,1,-38.0397,-9.78832,-398.067,-0.0388504,0.0301191,-0.611958,0.789361
54,0,27.7786,-21.5915,398.45,0.897375,0.439067,-0.0193471,-0.0395421
54,1,-37.3041,-9.78433,-398.136,-0.0382122,0.0294822,-0.610146,0.790817
55,0,28.0328,-21.1181,398.457,0.89404,0.44583,-0.019597,-0.0392987
55,1,-38.8323,-9.04139,-398.008,-0.0390818,0.0310277,-0.621011,0.782212
55,2,-30.4071,398.795,6.14094,-0.0271047,0.711998,-0.70115,0.0266917
56,0,32.277,-23.4359,398.006,0.889828,0.453557,-0.0226708,-0.0444775
56,1,-39.1746,-9.97762,-397.952,-0.039949,0.0310496,-0.612885,0.788551
56,2,72.456,377.819,109.558,0.0754955,0.794511,-0.599837,-0.0569973
57,0,33.8227,-30.897,397.368,0.913494,0.402788,-0.023141,-0.0524822
57,1,-48.8982,-13.0136,-396.787,-0.0502483,0.0386244,-0.608207,0.791244
57,2,152.222,322.92,180.42,0.186091,0.831201,-0.511248,-0.114459
58,0,29.7589,-40.0486,396.876,0.947529,0.313503,-0.0196293,-0.0593275
58,1,-52.7677,-16.7608,-396.15,-0.0559899,0.0409622,-0.589031,0.805127
58,2,185.87,317.542,156.906,0.21835,0.805268,-0.53203,-0.144261
59,0,23.3983,-47.3986,396.492,0.971694,0.226775,-0.0150499,-0.0644866
59,1,-55.1496,-20.2788,-395.661,-0.0603998,0.0421443,-0.570672,0.817868
59,2,189.019,337.24,102.671,0.200279,0.76696,-0.58986,-0.154033
60,0,17.5712,-54.0701,395.939,0.985175,0.15606,-0.0111473,-0.0703705
60,1,-56.9266,-23.3392,-395.24,-0.0640591,0.0429705,-0.555411,0.827991
60,2,168.116,358.778,54.9129,0.1639,0.736056,-0.641078,-0.142751
61,0,12.3722,-60.3881,395.222,0.991924,0.100567,-0.00779558,-0.07689
61,1,-58.0194,-25.9127,-394.921,-0.0668524,0.0433592,-0.542421,0.836319
61,2,134.062,375.722,29.3333,0.124924,0.721845,-0.670716,-0.116076
62,0,8.23165,-66.0413,394.425,0.994594,0.0617462,-0.00517274,-0.0833214
62,1,-58.8055,-28.5625,-394.621,-0.0695002,0.0435075,-0.528825,0.844761
62,2,100.185,386.541,23.4351,0.0920044,0.721685,-0.680572,-0.0867631
63,0,5.50934,-71.5557,393.509,0.9952,0.0382555,-0.00345995,-0.0900091
63,1,-59.1639,-31.7152,-394.327,-0.0722549,0.043249,-0.511763,0.854989
63,2,87.6082,389.129,30.0516,0.0810152,0.728698,-0.675862,-0.075141
