x,y,z,qx,qy,qz,qw
-116.236,-219.76,313.361,0.916497,-0.22745,0.0792662,-0.319399
1.17382,-12.5113,-399.803,-0.0156926,-0.000734529,0.0467504,0.998783
88.046,346.734,178.95,0.105501,0.844131,-0.521596,-0.0651898
370.094,-148.906,29.2849,-0.607002,-0.410066,0.381067,0.564076
-388.721,74.6507,-57.6475,0.416673,-0.504306,0.583073,-0.481753
