iteration,coverage,redundancy,affinity,time
0,0.453993,0.000000,1.000000,0.110580
1,0.447049,0.000000,1.000000,0.329212
2,0.434896,0.000000,1.000000,0.439960
3,0.363715,0.000000,1.000000,0.547943
4,0.356771,0.000000,1.000000,0.654011
5,0.306424,0.000000,1.000000,0.763518
6,0.276042,0.000000,1.000000,0.870320
7,0.302083,0.000000,1.000000,0.977678
8,0.294271,0.000000,1.000000,1.084569
9,0.292535,0.000000,1.000000,1.191541
10,0.290799,0.000000,1.000000,1.298278
11,0.301215,0.000000,1.000000,1.405463
12,0.303819,0.000000,1.000000,1.513212
13,0.559028,0.007812,1.013975,1.627912
14,0.535590,0.006076,1.011345,1.754544
15,0.526910,0.006076,1.011532,1.881279
16,0.521701,0.004340,1.008319,2.009451
17,0.515625,0.004340,1.008418,2.137773
18,0.521701,0.004340,1.008319,2.266409
19,0.531250,0.005208,1.009804,2.395798
20,0.540799,0.006076,1.011236,2.526012
21,0.569444,0.008681,1.015244,2.657508
22,0.552951,0.006944,1.012559,2.789157
23,0.556424,0.008681,1.015601,2.922218
24,0.552951,0.008681,1.015699,3.057732
25,0.549479,0.006076,1.011058,3.192619
26,0.552951,0.008681,1.015699,3.326392
27,0.554688,0.006076,1.010955,3.460941
28,0.541667,0.006076,1.011218,3.596713
29,0.551215,0.007812,1.014173,3.733655
30,0.547743,0.006076,1.011094,3.870831
31,0.552951,0.006944,1.012559,4.008415
32,0.538194,0.006944,1.012903,4.144908
33,0.565972,0.007812,1.013804,4.281942
34,0.559896,0.008681,1.015504,4.420817
35,0.539062,0.010417,1.019324,4.559221
36,0.529514,0.006944,1.013115,4.698141
37,0.551215,0.008681,1.015748,4.837469
38,0.560764,0.008681,1.015480,4.978520
39,0.566840,0.006944,1.012251,5.119984
40,0.571181,0.013021,1.022796,5.261779
41,0.549479,0.011285,1.020537,5.403960
42,0.546875,0.007812,1.014286,5.546379
43,0.566840,0.006944,1.012251,5.689924
44,0.555556,0.006944,1.012500,5.833770
45,0.569444,0.008681,1.015244,5.978740
46,0.556424,0.008681,1.015601,6.124271
47,0.549479,0.005208,1.009479,6.269659
48,0.547743,0.006944,1.012678,6.415254
49,0.555556,0.008681,1.015625,6.561767
50,0.555556,0.006944,1.012500,6.708856
51,0.561632,0.009549,1.017002,6.855326
52,0.558160,0.006076,1.010886,7.004189
53,0.552083,0.005208,1.009434,7.154483
54,0.553819,0.007812,1.014107,7.302982
55,0.549479,0.006944,1.012638,7.452746
56,0.684028,0.177083,1.265228,7.610607
57,0.750868,0.236111,1.323699,7.781228
58,0.791667,0.252604,1.327851,7.954708
59,0.835069,0.253472,1.310811,8.129545
60,0.858507,0.243924,1.290192,8.303994
61,0.875868,0.226562,1.266601,8.479184
62,0.885417,0.214410,1.248039,8.654885
63,0.849826,0.203993,1.244127,8.831425
64,0.823785,0.197917,1.247629,9.008287
65,0.844618,0.203993,1.245632,9.187484
66,0.870660,0.225694,1.269192,9.367749
67,0.875000,0.228299,1.266865,9.549472
68,0.882812,0.242188,1.278269,9.731125
69,0.888021,0.236111,1.270772,9.912223
70,0.894097,0.242188,1.275728,10.097014
