x,y,z,qx,qy,qz,qw
-312.20421210134396,-235.21845848337193,-84.85756734013322,-0.5616811304949835,0.2800756120598701,-0.34739930179136175,0.6966962640132649
233.1743273910724,294.26856692982483,-137.97008212938113,-0.18817940451374904,-0.5404867334681995,0.77444157609061,0.26963465631112443
117.13066043598408,46.5673657406379,379.6207170766736,0.5542994252685477,0.8168708854481225,-0.13207060919650562,-0.08961840123893022
-16.197707087743833,-24.26784428064356,-398.9344633132992,-0.03492665517318677,0.010585349157645614,-0.2898521739239367,0.9563753428509081
-139.51445946112412,306.5058366580427,215.84690800616903,-0.1859670546555115,0.8574525582155932,-0.4688816377972266,0.10169255001660203
312.66692684552896,-75.71212637063418,237.7121510933124,0.7016927241010203,0.5520575240048177,-0.278493452427935,-0.35397910685255
-57.73372673078441,-368.3240806574212,-144.92821811379787,-0.5629535039894541,0.04385293266987093,-0.06409690844986055,0.8228316103367794
183.95094999547564,134.04926469482658,-328.92680436616644,-0.1351283929795421,-0.2656723770982945,0.8508155925792603,0.43274857929484906
159.6197958021427,-203.64969220814652,305.0382330980978,0.8873906544914928,0.3063259990496765,-0.11242215801056263,-0.32567386603107384
267.38417381665687,-117.27861837674382,-273.40707610452574,-0.3330185744095443,-0.21757707592386125,0.5018191821033183,0.7680731433944386
