iteration,coverage,redundancy,affinity,time
0,0.909449,0.508910,1.618820,0.170187
1,0.917116,0.472648,1.576141,0.677548
2,0.920224,0.450062,1.546048,1.114360
3,0.920017,0.452963,1.552703,1.550977
4,0.922710,0.474099,1.570177,1.989773
5,0.923539,0.471612,1.568095,2.426313
6,0.923332,0.475964,1.572935,2.874367
7,0.924990,0.484252,1.583557,3.324442
8,0.943639,0.670742,1.986825,3.787164
9,0.948404,0.703896,2.005025,4.263735
10,0.953378,0.724824,2.012606,4.740273
11,0.952134,0.726482,2.007182,5.219664
12,0.954828,0.720887,1.986762,5.695779
13,0.957315,0.720058,1.973377,6.174753
14,0.959179,0.721923,1.968244,6.652585
15,0.955035,0.718815,1.960946,7.136585
16,0.957936,0.717571,1.952844,7.619505
17,0.960215,0.710734,1.934614,8.105916
18,0.960837,0.705139,1.921932,8.593214
19,0.959801,0.701202,1.922927,9.088280
20,0.961044,0.695814,1.913109,9.579069
21,0.965396,0.692085,1.903627,10.072640
22,0.964567,0.683174,1.899678,10.565018
23,0.960630,0.687111,1.906385,11.061403
24,0.961252,0.685454,1.903859,11.557745
25,0.962495,0.686490,1.903552,12.055743
26,0.964774,0.687111,1.903351,12.550633
27,0.962702,0.688562,1.911537,13.051194
28,0.964153,0.688976,1.913604,13.550737
29,0.965189,0.687733,1.911121,14.056720
30,0.963738,0.698301,1.925177,14.557727
31,0.963738,0.694778,1.924317,15.065682
32,0.963324,0.698508,1.929877,15.571816
33,0.963945,0.700580,1.926698,16.080637
34,0.964360,0.706589,1.937043,16.589280
35,0.967468,0.705139,1.929749,17.104458
36,0.971198,0.796519,2.354384,17.633053
37,0.970369,0.795068,2.347640,18.200042
38,0.971405,0.799213,2.353882,18.774176
39,0.972027,0.801699,2.359412,19.337862
40,0.971405,0.802321,2.363268,19.908537
41,0.972648,0.807501,2.364082,20.480565
42,0.973063,0.807294,2.364779,21.057141
43,0.973270,0.809159,2.368320,21.633790
44,0.973891,0.809159,2.362553,22.220646
45,0.973063,0.810402,2.366908,22.803105
46,0.973063,0.810195,2.366482,23.400277
47,0.974099,0.809573,2.369070,23.986152
48,0.974099,0.810195,2.369709,24.566345
49,0.973891,0.810816,2.372128,25.150065
50,0.972855,0.808952,2.376997,25.730267
51,0.972648,0.812060,2.381764,26.329391
52,0.973270,0.815997,2.383223,26.915236
53,0.973477,0.817862,2.389953,27.506910
54,0.973684,0.820763,2.396680,28.098720
55,0.975135,0.820970,2.396940,28.695853
56,0.974927,0.823456,2.398300,29.380405
57,0.974306,0.830087,2.404721,29.972895
58,0.973270,0.831952,2.406217,30.572900
59,0.973477,0.831745,2.408046,31.176260
60,0.973270,0.833402,2.406430,31.782202
61,0.973891,0.831538,2.400000,32.387479
62,0.974306,0.831330,2.394938,32.994593
63,0.973477,0.830501,2.399319,33.598389
64,0.974720,0.851430,2.799320,34.230197
65,0.974927,0.853916,2.789586,34.903551
66,0.977414,0.855160,2.779097,35.577384
67,0.976792,0.854331,2.780653,36.339790
68,0.977414,0.854123,2.779309,37.107824
69,0.978036,0.854745,2.779661,37.873858
70,0.978864,0.857853,2.781329,38.649760
71,0.978450,0.856817,2.778060,39.427067
72,0.977828,0.853709,2.780038,40.203316
73,0.977828,0.856196,2.778343,40.981509
74,0.975549,0.854538,2.778675,41.756176
75,0.975756,0.852673,2.781695,42.532660
76,0.976171,0.853295,2.778603,43.316816
77,0.976171,0.852051,2.778391,44.099999
78,0.977414,0.853916,2.779733,44.887836
79,0.978450,0.852466,2.777213,45.675636
80,0.978657,0.853916,2.777895,46.459564
81,0.978450,0.851223,2.776154,47.252459
82,0.979279,0.857646,2.783538,48.045105
83,0.978864,0.857024,2.785563,48.842122
84,0.978864,0.858061,2.789585,49.637146
85,0.979693,0.858475,2.786591,50.432125
86,0.979072,0.857024,2.785820,51.234685
87,0.978243,0.854745,2.786486,52.038443
88,0.978036,0.854745,2.786653,52.844710
89,0.977621,0.853916,2.788894,53.650612
90,0.978243,0.855367,2.785003,54.457674
91,0.979072,0.854123,2.779894,55.266502
92,0.984252,0.889764,3.254316,56.116729
93,0.982801,0.886863,3.254480,56.976457
94,0.982387,0.887484,3.260494,57.842933
95,0.981558,0.888313,3.261347,58.711378
96,0.981765,0.887070,3.257915,59.579610
97,0.981973,0.886241,3.258704,60.457072
98,0.982180,0.886448,3.257806,61.331067
99,0.982387,0.884376,3.259650,62.205887
100,0.983216,0.887070,3.260485,63.085800
101,0.982387,0.886656,3.259650,63.962489
102,0.983009,0.887277,3.258010,64.846984
103,0.982801,0.886863,3.258908,65.728647
104,0.983423,0.888313,3.260219,66.612478
105,0.983009,0.887899,3.257799,67.503951
106,0.984252,0.885205,3.250105,68.390536
107,0.984045,0.886656,3.257317,69.288957
108,0.984045,0.886448,3.259634,70.182744
109,0.983216,0.888521,3.259852,71.084886
110,0.983009,0.887070,3.258432,71.985612
111,0.983423,0.888521,3.261483,72.889077
112,0.983009,0.887899,3.258432,73.797534
113,0.983630,0.885827,3.255108,74.711181
