x,y,z
-36.4693,332.831,-218.846
-197.788,-241.051,250.548
365.987,-82.4851,138.744
91.4612,-335.619,-197.47
78.8415,363.018,148.33
-284.284,112.235,-258.042
80.315,349.671,-176.86
-86.374,-328.028,-211.985
234.632,-119.709,301.028
