1.0,0.0488865,0.0712218,0.28125,0.332533,0.615194,0.722919,0.346746,0.0626519
0.0488865,1.0,0.339601,0.233612,0.171777,0.126231,0.041538,0.274124,0.448684
0.0712218,0.339601,1.0,0.17664,0.277817,0.0355505,0.105952,0.136014,0.721117
0.28125,0.233612,0.17664,1.0,0.0449377,0.352696,0.221974,0.736349,0.237192
0.332533,0.171777,0.277817,0.0449377,1.0,0.183349,0.403535,0.0454089,0.237601
0.615194,0.126231,0.0355505,0.352696,0.183349,1.0,0.462286,0.484784,0.046518
0.722919,0.041538,0.105952,0.221974,0.403535,0.462286,1.0,0.249018,0.0895479
0.346746,0.274124,0.136014,0.736349,0.0454089,0.484784,0.249018,1.0,0.197559
0.0626519,0.448684,0.721117,0.237192,0.237601,0.046518,0.0895479,0.197559,1.0
