Timestep,CoverageScore
0,0.9272
1,0.8943
2,0.8574
3,0.8624
4,0.8427
5,0.7999
6,0.8041
7,0.8301
8,0.9371
9,0.9580
10,0.9777
11,0.9892
12,0.9735
13,0.9704
14,0.9866
15,0.9890
16,0.9895
17,0.9921
