1.0,0.115328,0.419485,0.293976,0.032166
0.115328,1.0,0.0341006,0.0402219,0.441673
0.419485,0.0341006,1.0,0.356506,0.0506679
0.293976,0.0402219,0.356506,1.0,0.0967291
0.032166,0.441673,0.0506679,0.0967291,1.0
