iteration,coverage,redundancy,affinity,time
0,0.883927,0.174897,1.197863,0.234418
1,0.895731,0.178438,1.199429,0.541832
2,0.922683,0.190635,1.207463,0.861492
3,0.928585,0.196734,1.212500,1.274039
4,0.930356,0.192209,1.207232,1.686529
5,0.936455,0.199292,1.214076,2.101903
6,0.936455,0.198505,1.213445,2.515913
7,0.935668,0.187291,1.201640,2.929504
8,0.963407,0.368877,1.438636,3.365307
9,0.964785,0.354909,1.407830,3.806373
10,0.967736,0.346055,1.396625,4.245797
11,0.969703,0.345269,1.392575,4.689127
12,0.973638,0.340153,1.384320,5.134543
13,0.974621,0.341531,1.382923,5.582045
14,0.978949,0.343891,1.383441,6.022162
15,0.979540,0.342514,1.382406,6.555875
16,0.982097,0.337793,1.375801,7.096236
