x,y,z,qx,qy,qz,qw
-386.752,-101.686,9.08577,-0.566298,0.436651,-0.426843,0.553577
196.424,-347.998,17.7497,-0.698905,-0.183628,0.175653,0.66855
350.724,154.464,-114.603,-0.326311,-0.500267,0.671759,0.43817
-78.9951,-161.159,357.474,0.947903,-0.219822,0.0520854,-0.224599
-175.526,183.232,-309.219,0.125562,-0.312586,0.873702,-0.350955
