Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,-211.066,-30.5135,-338.408,-0.209768,0.181623,-0.628866,0.726318
0,1,198.969,-340.618,66.2607,-0.736913,-0.199462,0.168752,0.623456
0,2,260.786,301.437,-33.5626,-0.236267,-0.634212,0.689859,0.256998
0,3,-248.636,69.4465,305.544,-0.56775,0.748058,-0.273708,0.207735
0,0,-282.239,-103.402,-263.911,-0.338105,0.236212,-0.52173,0.746784
0,1,111.072,-375.723,80.5945,-0.767085,-0.111009,0.0904985,0.625353
0,2,329.042,224.094,38.9005,0.346267,0.654771,-0.593909,-0.314081
0,3,-316.088,-3.60504,245.103,0.638583,-0.631341,0.309365,-0.312913
1,0,-311.869,-166.957,-186.717,-0.442963,0.265307,-0.440033,0.734689
1,1,84.4015,-389.197,37.4416,-0.735249,-0.0788074,0.0717457,0.669366
1,2,364.175,127.1,105.934,0.460449,0.648386,-0.494321,-0.35104
1,3,-294.047,-71.1179,261.684,0.714682,-0.562436,0.257149,-0.326756
2,0,-312.737,-184.907,-167.347,-0.468416,0.267212,-0.41728,0.731479
2,1,101.006,-387.023,-3.27751,-0.698475,-0.0896433,0.0903808,0.704222
2,2,379.303,78.8941,99.5219,0.498623,0.613007,-0.475439,-0.386724
2,3,-264.632,-102.372,281.94,0.761568,-0.521956,0.217177,-0.316875
3,0,-312.502,-172.462,-180.553,-0.451026,0.266241,-0.433043,0.733597
3,1,132.024,-374.604,-47.3401,-0.65444,-0.11195,0.126085,0.737074
3,2,388.642,68.1713,65.6511,0.490663,0.584221,-0.495047,-0.41577
3,3,-239.608,-115.193,298.863,0.791229,-0.497529,0.189268,-0.300997
4,0,-314.672,-143.497,-200.973,-0.419528,0.269777,-0.468789,0.729009
4,1,168.329,-351.133,-91.4937,-0.605546,-0.137646,0.173737,0.764318
4,2,390.374,82.8921,27.1512,0.45991,0.567822,-0.530503,-0.429684
4,3,-219.12,-112.935,315.011,0.807226,-0.492088,0.169655,-0.278304
5,0,-316.815,-107.925,-219.045,-0.386738,0.276817,-0.511999,0.715307
5,1,203.068,-318.809,-130.861,-0.556855,-0.162284,0.227918,0.782068
5,2,384.719,109.05,-9.95751,-0.421066,-0.557007,0.57105,0.431681
5,3,-203.809,-103.095,328.38,0.812848,-0.499753,0.156709,-0.254887
6,0,-316.546,-73.1478,-233.341,-0.35723,0.284095,-0.553819,0.696391
6,1,232.708,-284.305,-158.169,-0.517788,-0.18489,0.280893,0.786645
6,2,372.283,139.539,-43.9743,-0.380024,-0.548283,0.61227,0.424375
6,3,-190.768,-91.5166,339.459,0.813672,-0.512115,0.146533,-0.232818
7,0,-313.635,-43.2782,-244.458,-0.332418,0.289698,-0.589685,0.676642
7,1,255.069,-259.626,-165.934,-0.500646,-0.204783,0.318425,0.778475
