Timestep,CoverageScore
0,0.7154
1,0.7729
2,0.8419
3,0.8875
4,0.8879
5,0.8488
6,0.8834
7,0.9022
8,0.9468
9,0.9321
10,0.9652
11,0.9832
12,0.9654
13,0.9707
14,0.9783
15,0.9736
16,0.9740
17,0.9759
18,0.9830
19,0.9887
20,0.9896
21,0.9877
22,0.9877
23,0.9898
24,0.9916
