Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,-349.109,-101.081,167.05,0.673033,-0.505806,0.324194,-0.431377
0,1,213.207,-330.716,-71.9007,-0.614339,-0.180864,0.216907,0.736768
0,2,204.408,237.835,248.297,0.312885,0.844082,-0.408314,-0.151354
0,3,-68.4931,194.235,-342.901,0.0450687,-0.263329,0.949842,-0.162565
0,0,-321.327,-58.6442,230.889,0.681982,-0.568781,0.294479,-0.353087
0,1,156.726,-367.464,-20.1822,-0.675086,-0.137952,0.145098,0.710052
0,2,161.119,195.88,309.308,0.317713,0.886394,-0.316952,-0.113606
0,3,-118.862,244.776,-293.183,0.0818907,-0.35611,0.907172,-0.208612
1,0,-274.206,-15.6199,290.804,0.675505,-0.638121,0.253705,-0.268568
1,1,94.862,-387.202,32.7964,-0.730223,-0.0881465,0.0811927,0.672616
1,2,106.216,140.36,359.19,0.310043,0.923505,-0.214115,-0.0718837
1,3,-165.529,284.914,-226.769,0.121049,-0.449317,0.854661,-0.23025
2,0,-220.064,-14.8139,333.695,0.699542,-0.654034,0.196614,-0.210295
2,1,52.1014,-388.855,77.9552,-0.771232,-0.0514375,0.0422226,0.633067
2,2,53.0885,85.0763,387.226,0.273133,0.95364,-0.12148,-0.0347933
2,3,-195.574,307.912,-164.137,0.151588,-0.521392,0.806356,-0.234438
3,0,-171.176,-34.5743,359.866,0.754282,-0.617163,0.141837,-0.173349
3,1,51.6452,-380.235,112.934,-0.798906,-0.0540075,0.0404031,0.597663
3,2,16.3488,40.208,397.638,0.191612,0.979965,-0.0533263,-0.0104269
3,3,-201.82,323.725,-120.295,0.162689,-0.568474,0.775329,-0.221888
4,0,-131.904,-56.2251,373.417,0.820324,-0.54207,0.100497,-0.152083
4,1,75.6615,-369.544,133.089,-0.812151,-0.0822876,0.0582261,0.574673
4,2,0.815144,9.05849,399.897,0.0448545,0.998929,-0.0113582,-0.000510011
4,3,-186.158,339.259,-101.235,0.151741,-0.591972,0.766756,-0.196544
5,0,-101.742,-69.3468,380.578,0.873287,-0.461619,0.0728153,-0.137751
5,1,106.14,-359.25,140.263,-0.813321,-0.117634,0.0815635,0.563931
5,2,1.02405,-6.77543,399.941,0.997152,0.0749303,-0.000641861,-0.00854171
5,3,-160.325,352.571,-99.9481,0.129697,-0.598535,0.772598,-0.167415
6,0,-79.2712,-74.1755,384.986,0.908751,-0.394213,0.0545193,-0.12568
6,1,135.859,-350.216,137.446,-0.805649,-0.150793,0.105395,0.563102
