Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,51.4848,230.898,-322.545,-0.0340635,-0.309287,0.944647,0.104039
0,1,-96.7086,229.802,312.792,-0.186759,0.925262,-0.32364,0.0653251
0,2,338.259,-197.618,80.7976,-0.672371,-0.385894,0.314427,0.547849
0,3,-292.797,-263.069,-71.1643,-0.58556,0.261084,-0.312519,0.700919
0,0,117.358,296.23,-241.815,-0.0833684,-0.436784,0.879812,0.167929
0,1,-25.2665,311.248,249.973,-0.0364957,0.90063,-0.432697,0.0175339
0,2,266.453,-254.681,155.373,-0.766123,-0.327523,0.217371,0.508462
0,3,-209.322,-311.501,-138.389,-0.547009,0.166717,-0.239166,0.78472
1,0,104.604,340.691,-181.625,-0.0775331,-0.51668,0.84322,0.126534
1,1,-33.2635,362.55,165.684,-0.0384545,0.840016,-0.540632,0.0247492
1,2,198.16,-256.416,234.485,0.84281,0.287713,-0.146949,-0.430464
1,3,-219.016,-264.703,-204.852,-0.464692,0.16732,-0.294572,0.818103
2,0,63.4211,358.592,-165.498,-0.047327,-0.53934,0.837539,0.0734938
2,1,-75.5404,381.84,92.151,-0.0764733,0.780603,-0.617376,0.0604825
2,2,140.434,-274.778,254.51,0.879387,0.211696,-0.0998095,-0.414609
2,3,-208.009,-227.162,-255.205,-0.396534,0.154124,-0.327856,0.843515
3,0,59.9522,360.911,-161.707,-0.0448692,-0.543924,0.835097,0.0688885
3,1,-111.235,376.095,78.6093,-0.11083,0.765492,-0.627288,0.0908201
3,2,113.224,-297.481,242.25,0.881226,0.162032,-0.0803032,-0.436736
3,3,-175.713,-248.331,-259.724,-0.399051,0.126902,-0.275205,0.8654
4,0,83.5195,357.648,-158.469,-0.0628893,-0.545856,0.830025,0.095629
4,1,-129.79,363.575,104.729,-0.135509,0.782654,-0.598621,0.103646
4,2,123.938,-303.983,228.547,0.869834,0.170508,-0.0890531,-0.454296
4,3,-167.285,-284.53,-225.961,-0.450048,0.122498,-0.232315,0.853511
5,0,115.108,346.311,-163.765,-0.0868152,-0.536429,0.828686,0.134114
5,1,-136.67,350.376,136.226,-0.151369,0.804593,-0.564311,0.106164
5,2,160.539,-291.891,221.42,0.853639,0.219261,-0.11754,-0.457612
5,3,-176.049,-297.036,-201.933,-0.47988,0.131526,-0.229287,0.836566
6,0,142.603,324.826,-184.804,-0.106514,-0.507592,0.836764,0.175588
6,1,-140.42,342.104,152.469,-0.160816,0.815307,-0.545734,0.107644
6,2,198.659,-282.983,201.134,0.826565,0.261166,-0.150214,-0.475413
6,3,-177.464,-297.263,-200.352,-0.48158,0.132816,-0.230315,0.835102
7,0,155.094,301.261,-212.574,-0.11398,-0.470416,0.850445,0.206059
7,1,-153.841,333.303,158.877,-0.179312,0.81636,-0.53622,0.11778
7,2,218.078,-285.364,176.096,-0.803831,-0.271983,0.169561,0.501128
7,3,-181.754,-289.109,-208.282,-0.47039,0.135577,-0.241494,0.837874
7,4,-266.338,-118.89,273.732,0.769886,-0.49944,0.216215,-0.333295
8,0,138.234,264.985,-265.847,-0.097505,-0.397724,0.886071,0.217227
8,1,-182.683,320.923,153.737,-0.212877,0.804273,-0.536354,0.141963
8,2,234.126,-300.962,120.859,-0.763205,-0.261901,0.191729,0.558718
8,3,-179.389,-265.392,-239.555,-0.428202,0.131145,-0.261835,0.854919
8,4,-317.17,-155.063,188.04,0.727288,-0.453985,0.272562,-0.436647
9,0,118.132,275.009,-265.357,-0.0826541,-0.401835,0.893273,0.183739
9,1,-173.474,333.284,137.218,-0.194754,0.795986,-0.556709,0.13621
9,2,249.626,-299.417,89.6439,-0.735582,-0.266409,0.212099,0.585627
9,3,-157.239,-262.01,-258.122,-0.405841,0.112432,-0.24215,0.87408
9,4,-319.23,-186.547,152.619,0.720866,-0.413674,0.276776,-0.482308
10,0,120.498,293.189,-243.968,-0.0855618,-0.433265,0.880197,0.173822
10,1,-143.767,351.356,126.016,-0.156482,0.795634,-0.574218,0.112935
10,2,275.27,-279.008,79.8822,-0.716541,-0.293975,0.240103,0.585233
10,3,-149.234,-268.566,-256.128,-0.410513,0.106394,-0.227206,0.876662
10,4,-285.475,-211.869,183.345,0.762807,-0.383806,0.233902,-0.464874
11,0,125.171,308.782,-221.328,-0.0904421,-0.463854,0.864994,0.168656
11,1,-105.243,366.493,120.857,-0.112452,0.799016,-0.584937,0.0823227
11,2,304.522,-244.872,85.4642,-0.702531,-0.336571,0.270915,0.565486
11,3,-157.642,-279.729,-238.539,-0.434542,0.114015,-0.226736,0.864156
11,4,-234.574,-226.446,231.727,0.817956,-0.347286,0.179238,-0.422155
12,0,132.064,318.864,-202.199,-0.0969984,-0.487691,0.850943,0.169247
12,1,-66.3226,375.542,120.703,-0.070423,0.803691,-0.588609,0.0515765
12,2,329.467,-203.943,99.2923,-0.690147,-0.384463,0.298366,0.535595
12,3,-169.287,-289.354,-218.212,-0.460092,0.124702,-0.229963,0.848459
12,4,-178.921,-230.973,273.201,0.867973,-0.296858,0.128835,-0.376697
13,0,130.903,326.834,-189.853,-0.0970354,-0.503258,0.843141,0.16257
13,1,-39.9015,378.739,122.331,-0.0423886,0.806918,-0.588329,0.0309058
