iteration,coverage,redundancy,affinity,time
0,0.724358,0.250976,1.348751,0.219228
1,0.736896,0.266187,1.363459,0.515857
2,0.742652,0.277903,1.377249,0.813697
3,0.743474,0.286125,1.388996,1.111470
4,0.745118,0.296814,1.403034,1.413300
5,0.743474,0.297431,1.405308,1.714141
6,0.743474,0.305036,1.416367,2.012797
7,0.744296,0.306475,1.419774,2.311033
8,0.866804,0.371223,1.595921,2.629783
9,0.870298,0.361973,1.584790,2.956801
10,0.873176,0.351490,1.570386,3.285507
11,0.877081,0.348818,1.564097,3.615243
12,0.879548,0.344913,1.555971,3.944037
13,0.880164,0.339363,1.548809,4.263872
14,0.883659,0.333196,1.538497,4.587528
15,0.885714,0.331963,1.533999,4.912012
16,0.881603,0.330524,1.534857,5.242410
17,0.881603,0.327646,1.531359,5.576028
18,0.882220,0.327235,1.528891,5.913700
19,0.882837,0.326002,1.526659,6.247625
20,0.884070,0.324563,1.524529,6.588919
21,0.883659,0.323947,1.523843,6.911910
22,0.885509,0.322919,1.520195,7.233224
23,0.885920,0.322302,1.519954,7.560129
24,0.927235,0.451182,1.819552,7.937570
25,0.925180,0.448715,1.818707,8.396914
26,0.924358,0.447893,1.817434,8.856150
27,0.926002,0.447688,1.815982,9.322167
28,0.929085,0.447482,1.811504,9.797643
29,0.928469,0.445427,1.810494,10.293259
30,0.931141,0.447893,1.812583,10.762617
31,0.931963,0.448921,1.814513,11.225497
32,0.934224,0.451182,1.817382,11.704499
33,0.934018,0.452210,1.819102,12.171324
34,0.933196,0.452415,1.822907,12.635147
35,0.933607,0.455293,1.826508,13.101016
36,0.934224,0.455498,1.826843,13.562119
37,0.934635,0.454676,1.826479,14.019066
38,0.933813,0.452826,1.827867,14.479621
39,0.932580,0.451387,1.827860,14.954326
40,0.934430,0.453032,1.827541,15.424717
41,0.934430,0.454060,1.827981,15.888011
42,0.934018,0.457143,1.833847,16.345976
43,0.934224,0.454676,1.830363,16.803674
44,0.932785,0.456115,1.832525,17.262326
45,0.929702,0.455087,1.835507,17.724898
46,0.970401,0.587256,2.028172,18.204362
47,0.971017,0.585406,2.029848,18.715425
48,0.969784,0.587050,2.033489,19.220768
49,0.970606,0.588284,2.031554,19.737734
50,0.970606,0.590545,2.037908,20.248234
51,0.972251,0.595272,2.040592,20.754003
52,0.972045,0.598767,2.043138,21.267567
53,0.974101,0.602672,2.046001,21.777265
54,0.974512,0.603700,2.043240,22.288067
55,0.974306,0.604111,2.043038,22.795638
56,0.974717,0.607194,2.044918,23.306455
57,0.975334,0.609044,2.042782,23.821014
58,0.975334,0.610483,2.043203,24.420218
59,0.975128,0.611511,2.044899,25.021431
60,0.976156,0.611305,2.040640,25.621846
61,0.975745,0.615416,2.040025,26.230652
62,0.976567,0.616444,2.039571,26.829511
63,0.975540,0.617266,2.041930,27.436728
64,0.975951,0.616033,2.036015,28.052833
65,0.974512,0.616238,2.039654,28.654094
66,0.974512,0.616650,2.036490,29.181667
67,0.973895,0.614594,2.030604,29.694522
68,0.974717,0.614183,2.024462,30.219664
69,0.973279,0.613977,2.023442,30.737061
70,0.974512,0.611511,2.016241,31.251322
71,0.973073,0.614183,2.016899,31.759623
72,0.971634,0.615622,2.015443,32.270499
73,0.972867,0.615211,2.016903,32.785128
74,0.980062,0.725591,2.397022,33.312045
