iteration,coverage,redundancy,affinity,time
0,0.937317,0.408358,1.448768,0.179707
1,0.949047,0.417889,1.454423,0.547883
2,0.956928,0.426320,1.458341,0.915527
3,0.962977,0.429619,1.459079,1.285109
4,0.962243,0.437500,1.468381,1.655669
5,0.962427,0.439150,1.472862,2.022518
6,0.958028,0.441349,1.477521,2.387067
7,0.951796,0.442082,1.482380,2.750380
8,0.963710,0.500367,1.561430,3.126728
9,0.962243,0.513746,1.579238,3.511731
10,0.961327,0.532625,1.603432,3.899801
11,0.960777,0.546554,1.623426,4.291610
12,0.962243,0.563966,1.642286,4.682288
13,0.964993,0.569465,1.648433,5.071285
14,0.967009,0.586144,1.666414,5.465573
15,0.967742,0.592742,1.679735,5.852801
16,0.970674,0.605205,1.690144,6.242204
17,0.970858,0.618218,1.708514,6.631404
18,0.971957,0.623350,1.715444,7.023998
19,0.973424,0.633981,1.730183,7.414674
20,0.974523,0.638013,1.741019,7.804998
21,0.976173,0.643512,1.747841,8.198177
22,0.978189,0.655975,1.759041,8.691769
23,0.978556,0.662573,1.767934,9.195881
24,0.976906,0.676870,1.784803,9.687353
25,0.978372,0.677419,1.787561,10.191582
26,0.978922,0.686217,1.801161,10.696795
27,0.978739,0.688416,1.807678,11.200801
28,0.978372,0.690249,1.810791,11.696471
29,0.979106,0.706928,1.826095,12.197935
30,0.980022,0.708211,1.829250,12.699900
