iteration,coverage,redundancy,affinity,time
0,0.945534,0.414023,1.495696,0.169783
1,0.952212,0.497913,1.582950,0.688401
2,0.957638,0.545075,1.635215,1.128007
3,0.960142,0.564274,1.656379,1.571530
4,0.960559,0.578881,1.668912,2.016036
5,0.960142,0.594950,1.688111,2.468068
6,0.961394,0.604758,1.692859,2.944234
7,0.962229,0.608932,1.696378,3.399789
8,0.967446,0.693865,2.134383,3.880594
9,0.971828,0.691361,2.126047,4.388985
10,0.971411,0.693656,2.135124,4.885986
11,0.969950,0.692404,2.132315,5.383720
12,0.967446,0.692613,2.146678,5.879092
13,0.967446,0.695117,2.138050,6.382898
14,0.969533,0.701795,2.136246,6.878941
15,0.969533,0.705342,2.140981,7.379828
16,0.969115,0.711185,2.141042,7.887062
17,0.972454,0.704090,2.134335,8.383267
18,0.971202,0.707429,2.137301,8.874695
19,0.971411,0.704925,2.132546,9.368313
20,0.971202,0.707012,2.134508,9.863718
21,0.970159,0.710559,2.138524,10.368459
22,0.968489,0.709307,2.136393,10.882163
23,0.967654,0.706803,2.136942,11.379448
24,0.970993,0.704925,2.123361,11.888803
25,0.970367,0.700960,2.106667,12.399831
26,0.969115,0.702003,2.107881,12.924158
27,0.968072,0.701586,2.106920,13.439242
28,0.968072,0.702003,2.106704,13.960845
29,0.967028,0.699708,2.101640,14.483237
30,0.966611,0.702212,2.095639,15.013417
31,0.968280,0.700334,2.087716,15.570559
32,0.968489,0.701586,2.086835,16.125026
33,0.967863,0.706177,2.087753,16.663272
34,0.967028,0.704090,2.078981,17.199222
35,0.966611,0.704090,2.077504,17.728444
36,0.974958,0.752922,2.491438,18.270763
37,0.974332,0.761895,2.490897,18.856417
38,0.971828,0.762521,2.459094,19.440288
39,0.970367,0.763982,2.459140,20.033941
40,0.972454,0.765651,2.450215,20.642899
41,0.973080,0.770868,2.443277,21.250014
42,0.973915,0.766068,2.426827,21.868742
43,0.973915,0.764608,2.421256,22.493705
44,0.973706,0.763356,2.413845,23.122446
45,0.973915,0.762521,2.412471,23.742852
46,0.973289,0.764190,2.415523,24.364422
47,0.972454,0.763982,2.412446,24.969457
48,0.972871,0.763564,2.406263,25.598610
49,0.974958,0.763982,2.396404,26.211571
50,0.976002,0.766694,2.395553,26.837306
51,0.973080,0.767529,2.395025,27.564872
52,0.973497,0.771285,2.401501,28.172997
53,0.973915,0.770451,2.392329,28.791931
54,0.971828,0.770242,2.405411,29.432450
