x,y,z
286.433,-272.577,-60.4782
-32.9789,-385.132,102.888
-47.0307,283.534,-278.203
54.1605,382.136,-105.066
115.955,371.256,93.399
-80.3244,384.389,76.1115
-365.015,13.5133,163.038
351.94,-100.715,161.23
