strategy,n_seeds,final_coverage_mean,final_coverage_std,final_redundancy_mean,final_redundancy_std,final_affinity_mean,final_affinity_std,num_viewpoints_mean,num_viewpoints_std,num_iterations_mean,num_iterations_std,simulation_time_mean,simulation_time_std,coverage_auc_mean,coverage_auc_std,redundancy_auc_mean,redundancy_auc_std,affinity_auc_mean,affinity_auc_std
sa,10,0.9826,0.0372,0.8068,0.0921,2.5664,0.3645,8.2,1.6613,151.0,80.3082,46.7353,25.32,41.2026,23.3331,30.5712,18.6511,110.3937,66.74
