Timestep,CoverageScore
0,0.9727
1,0.9729
2,0.9846
3,0.9805
4,0.9746
5,0.9731
6,0.9739
7,0.9744
8,0.9709
9,0.9694
10,0.9701
11,0.9729
12,0.9739
13,0.9791
14,0.9799
15,0.9783
16,0.9787
17,0.9752
18,0.9719
19,0.9731
20,0.9713
21,0.9713
22,0.9742
23,0.9778
24,0.9764
25,0.9705
26,0.9694
27,0.9756
28,0.9852
29,0.9887
30,0.9879
31,0.9836
32,0.9809
33,0.9791
34,0.9836
35,0.9858
36,0.9877
37,0.9887
38,0.9869
39,0.9889
40,0.9912
