iteration,coverage,redundancy,affinity,time
0,0.741451,0.182447,1.247667,0.188276
1,0.749358,0.178098,1.241097,0.433991
2,0.750939,0.159320,1.214267,0.681146
3,0.754892,0.146472,1.195077,0.926548
4,0.759439,0.140146,1.185320,1.174541
5,0.764380,0.135995,1.178950,1.423055
6,0.772682,0.132833,1.172423,1.670461
7,0.773078,0.124926,1.162363,1.916326
8,0.899190,0.294722,1.358540,2.180129
9,0.898794,0.293734,1.357598,2.451525
10,0.900969,0.294327,1.355858,2.737860
11,0.897608,0.298873,1.359612,3.107113
12,0.888516,0.299862,1.363515,3.374850
13,0.883969,0.297490,1.359571,3.644649
14,0.878830,0.295908,1.358525,3.914146
15,0.876062,0.296501,1.359657,4.181309
16,0.876458,0.295908,1.358367,4.445836
17,0.877248,0.295513,1.357819,4.714528
18,0.879027,0.297292,1.358669,4.983991
19,0.878632,0.297292,1.359280,5.249381
20,0.880609,0.295711,1.356902,5.514629
21,0.879027,0.293536,1.355296,5.784437
22,0.879225,0.295118,1.356790,6.050379
23,0.879225,0.293141,1.353192,6.315151
24,0.935363,0.388614,1.466822,6.612895
25,0.948804,0.383080,1.450000,7.013891
26,0.966990,0.382091,1.446239,7.415970
27,0.977268,0.379522,1.438107,7.818959
28,0.981815,0.384463,1.444534,8.313234
