Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,188.83,-352.621,1.31968,-0.68698,-0.172361,0.171793,0.684717
0,1,-15.8088,144.178,372.777,-0.053642,0.981374,-0.184193,0.010068
0,2,198.497,256.669,-233.923,-0.147273,-0.431169,0.842386,0.287731
0,3,-371.518,-48.2254,-140.174,-0.42813,0.376148,-0.542355,0.617307
0,0,130.115,-375.837,-42.618,-0.659118,-0.110866,0.12338,0.733519
0,1,-59.4928,84.7805,386.358,-0.298613,0.945399,-0.124519,0.0393305
0,2,156.98,217.79,-296.521,-0.110492,-0.342257,0.887962,0.286662
0,3,-345.157,-4.25006,-202.11,-0.353842,0.349512,-0.60966,0.617213
1,0,150.183,-370.645,-8.19517,-0.686901,-0.133878,0.136649,0.701121
1,1,-31.4552,34.9304,397.228,-0.357774,0.931951,-0.0549495,0.021095
1,2,142.137,233.869,-291.723,-0.0992112,-0.354264,0.895418,0.250761
1,3,-325.257,1.44582,-232.821,-0.322525,0.323962,-0.630295,0.627499
2,0,190.501,-349.784,36.8884,-0.716137,-0.182367,0.166257,0.652877
2,1,-23.1646,51.2775,396.023,-0.210042,0.975146,-0.0689284,0.0148469
2,2,150.805,267.393,-256.435,-0.107577,-0.409736,0.876144,0.230034
2,3,-329.613,-26.5856,-225.052,-0.343705,0.317099,-0.599375,0.649665
3,0,217.325,-326.367,79.0843,-0.740713,-0.224053,0.183375,0.606233
3,1,-44.6082,84.1917,388.487,-0.239473,0.963463,-0.116423,0.0289374
3,2,154.345,297.751,-217.995,-0.11297,-0.463404,0.853909,0.208167
3,3,-337.711,-58.2441,-206.297,-0.376351,0.316999,-0.560832,0.665837
4,0,231.945,-308.108,106.164,-0.754383,-0.252212,0.192165,0.574777
4,1,-75.9976,117.295,374.788,-0.27901,0.943737,-0.170239,0.0503302
4,2,152.867,314.487,-194.241,-0.113754,-0.494226,0.839899,0.193316
4,3,-332.524,-88.2199,-204.071,-0.392247,0.301752,-0.529839,0.688737
5,0,239.233,-299.922,113.201,-0.755977,-0.264574,0.197784,0.565137
5,1,-110.021,142.542,357.18,-0.314027,0.920794,-0.218972,0.0746781
5,2,150.218,315.79,-194.194,-0.11168,-0.494758,0.840674,0.189762
5,3,-311.226,-119.054,-221.279,-0.38937,0.26794,-0.499567,0.72597
6,0,247.658,-294.201,110.051,-0.750106,-0.273688,0.206353,0.565558
6,1,-141.018,155.899,340.308,-0.345765,0.897681,-0.254903,0.0981824
6,2,148.594,306.518,-209.682,-0.109152,-0.475377,0.850844,0.195363
6,3,-280.712,-143.189,-246.369,-0.373697,0.228886,-0.469484,0.766516
7,0,260.789,-283.236,108.475,-0.742688,-0.289841,0.219464,0.562354
