iteration,coverage,redundancy,affinity,time
0,0.869485,0.152483,1.178981,0.153900
1,0.862470,0.141222,1.166096,0.394265
2,0.852871,0.127746,1.151515,0.638866
3,0.848809,0.121469,1.144628,0.878990
4,0.842902,0.118700,1.142138,1.115299
5,0.834041,0.112608,1.136565,1.352538
6,0.827211,0.107809,1.131667,1.587118
7,0.820380,0.109286,1.134563,1.822316
8,0.889053,0.294443,1.362334,2.069965
9,0.886284,0.290013,1.358884,2.324795
10,0.881115,0.301828,1.382150,2.578039
11,0.879638,0.305335,1.397692,2.829966
12,0.874469,0.310135,1.409120,3.082089
13,0.874654,0.312535,1.419164,3.334511
14,0.875208,0.313088,1.416157,3.586902
15,0.874285,0.312165,1.422086,3.838984
16,0.877608,0.310135,1.422592,4.090697
17,0.883330,0.311612,1.426332,4.341197
18,0.885730,0.309581,1.418508,4.593453
19,0.885546,0.307181,1.419637,4.849427
20,0.888130,0.312165,1.428393,5.099734
21,0.892007,0.313273,1.431291,5.351362
22,0.900129,0.313088,1.431091,5.623313
23,0.910652,0.317704,1.433205,6.003670
24,0.914159,0.322688,1.440832,6.376483
25,0.917851,0.323426,1.444288,6.747403
26,0.921174,0.329149,1.453707,7.117259
27,0.925605,0.336902,1.465497,7.496328
28,0.928004,0.341517,1.470261,7.864986
29,0.931697,0.344471,1.478106,8.238285
30,0.959018,0.445450,1.726275,8.625178
31,0.961049,0.455603,1.742605,9.020826
32,0.963079,0.462987,1.744489,9.419774
33,0.967694,0.468156,1.733308,9.814307
34,0.968248,0.465202,1.720305,10.210067
35,0.971756,0.469263,1.714666,10.604889
36,0.974525,0.467971,1.694071,11.001589
37,0.976740,0.470186,1.688339,11.394671
38,0.977848,0.468894,1.673778,11.886870
39,0.976924,0.466494,1.663454,12.381018
40,0.978955,0.465018,1.654347,12.870515
41,0.977663,0.461510,1.643505,13.364658
42,0.980432,0.463356,1.640934,13.860406
