1.0,0.0235905,0.442036,0.0915339,0.0868479
0.0235905,1.0,0.119966,0.140738,0.185879
0.442036,0.119966,1.0,0.129378,0.264576
0.0915339,0.140738,0.129378,1.0,0.10126
0.0868479,0.185879,0.264576,0.10126,1.0
