iteration,coverage,redundancy,affinity,time
0,0.894224,0.182671,1.208188,0.154998
1,0.904157,0.166299,1.188810,0.429082
2,0.928256,0.156733,1.173207,0.797272
3,0.935982,0.138337,1.151140,1.164978
4,0.938926,0.149742,1.162813,1.532810
5,0.939845,0.152502,1.169505,1.899134
6,0.940029,0.173841,1.189628,2.261628
7,0.940765,0.187822,1.208056,2.631586
8,0.953458,0.422369,1.531352,3.019714
9,0.952723,0.444077,1.577911,3.431478
10,0.952723,0.463392,1.622514,3.829794
11,0.953458,0.478477,1.648273,4.227046
12,0.954562,0.488962,1.669300,4.627507
13,0.954562,0.497609,1.683369,5.028832
14,0.953826,0.506071,1.693539,5.434420
15,0.951435,0.509198,1.700889,5.851553
16,0.951619,0.516740,1.705393,6.258453
17,0.950883,0.520235,1.706520,6.664618
18,0.951067,0.525202,1.704255,7.077209
19,0.950699,0.529985,1.703754,7.482267
20,0.950147,0.530721,1.702033,7.886330
21,0.948859,0.532929,1.693292,8.280256
22,0.949227,0.538447,1.690310,8.684790
23,0.947756,0.538999,1.684200,9.078572
24,0.946836,0.543046,1.674373,9.470970
25,0.947388,0.542678,1.661553,9.865133
26,0.947204,0.545254,1.653913,10.257257
27,0.947572,0.545806,1.631140,10.650997
28,0.944996,0.548749,1.636558,11.055479
29,0.945916,0.547461,1.635161,11.455748
30,0.958609,0.741538,1.955671,11.864351
31,0.958977,0.739146,1.960867,12.279247
32,0.959161,0.738043,1.967587,12.697290
33,0.958977,0.752024,1.993478,13.117101
34,0.960449,0.765636,2.019920,13.536574
35,0.963760,0.775018,2.036648,13.954626
36,0.963392,0.789367,2.060340,14.372648
37,0.964496,0.795254,2.071905,14.791769
38,0.964680,0.796174,2.078185,15.209294
39,0.964864,0.801508,2.088275,15.628827
40,0.964128,0.802060,2.095783,16.051068
41,0.964496,0.808683,2.102232,16.470568
42,0.965416,0.807763,2.098514,16.888820
43,0.963944,0.813098,2.104008,17.307920
44,0.965968,0.814753,2.106456,17.725452
45,0.966152,0.815305,2.107388,18.141872
46,0.966519,0.816777,2.106205,18.560941
47,0.966519,0.815857,2.101827,18.977784
48,0.967439,0.817329,2.104392,19.393312
49,0.968359,0.820272,2.103723,19.809814
50,0.967991,0.818433,2.106803,20.226027
51,0.967623,0.821376,2.109696,20.643691
52,0.968359,0.820272,2.106383,21.061220
53,0.968543,0.822480,2.108072,21.477615
54,0.967807,0.825791,2.117088,21.895297
55,0.969279,0.826895,2.118618,22.313944
56,0.968543,0.826159,2.122697,22.730877
57,0.968911,0.827631,2.127207,23.148669
58,0.973878,0.870309,2.449188,23.587773
59,0.975901,0.871965,2.450895,24.074692
60,0.976453,0.874724,2.453843,24.663993
61,0.977005,0.876196,2.453963,25.241423
62,0.977741,0.878955,2.459643,25.815762
63,0.977373,0.879139,2.463392,26.391924
64,0.978845,0.880611,2.469836,26.972955
65,0.978661,0.879875,2.468233,27.558548
66,0.978293,0.878403,2.468033,28.130551
67,0.978661,0.880795,2.470865,28.710638
68,0.979397,0.879507,2.470887,29.282857
69,0.980316,0.876564,2.467442,29.850668
