1.0,0.294643,0.0782261,0.0656543,0.342381
0.294643,1.0,0.164323,0.0326574,0.627
0.0782261,0.164323,1.0,0.264695,0.237473
0.0656543,0.0326574,0.264695,1.0,0.0606295
0.342381,0.627,0.237473,0.0606295,1.0
