Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,-349.109,-101.081,167.05,0.673033,-0.505806,0.324194,-0.431377
0,1,213.207,-330.716,-71.9007,-0.614339,-0.180864,0.216907,0.736768
0,2,204.408,237.835,248.297,0.312885,0.844082,-0.408314,-0.151354
0,3,-68.4931,194.235,-342.901,0.0450687,-0.263329,0.949842,-0.162565
0,0,-273.775,-171.273,236.035,0.77997,-0.432078,0.21938,-0.396016
0,1,143.953,-373.197,1.10704,-0.696123,-0.129604,0.129245,0.694199
0,2,245.735,139.119,283.302,0.465474,0.798412,-0.329953,-0.192362
0,3,4.79317,108.67,-384.926,-0.00302509,-0.137235,0.990293,0.0218292
1,0,-194.549,-211.491,278.248,0.857838,-0.33455,0.141744,-0.363453
1,1,149.305,-366.872,55.795,-0.740763,-0.144961,0.125972,0.643729
1,2,277.538,53.6797,283.004,0.588061,0.712698,-0.294972,-0.243387
1,3,74.4959,45.5738,-390.35,-0.0537002,-0.0958038,0.867034,0.485993
2,0,-166.442,-214.849,293.491,0.88095,-0.301315,0.118084,-0.345242
2,1,177.373,-351.049,72.8238,-0.747846,-0.178203,0.148237,0.62209
2,2,299.467,23.497,264.135,0.618559,0.668994,-0.302586,-0.279774
2,3,83.807,56.5774,-387.008,-0.0598046,-0.11253,0.875842,0.465469
3,0,-159.812,-201.687,306.239,0.887332,-0.308936,0.112565,-0.323311
3,1,211.272,-331.913,72.0967,-0.737545,-0.214821,0.179033,0.614676
3,2,320.578,23.2151,238.098,0.608281,0.653924,-0.329389,-0.306399
3,3,71.4291,92.4484,-382.559,-0.0476947,-0.139738,0.93602,0.319477
4,0,-167.653,-170.363,320.732,0.878364,-0.359711,0.119293,-0.291298
4,1,260.495,-298.407,55.6344,-0.706613,-0.265031,0.230408,0.614304
4,2,345.459,45.7496,196.38,0.569037,0.649363,-0.379434,-0.332498
4,3,39.0445,154.447,-366.908,-0.025116,-0.201826,0.971605,0.12091
5,0,-178.841,-141.073,328.808,0.858843,-0.416411,0.130146,-0.268426
5,1,297.441,-265.149,35.0022,-0.672896,-0.301601,0.276269,0.616379
5,2,359.53,69.9446,160.767,0.532494,0.646071,-0.421988,-0.347804
5,3,-3.19328,209.491,-340.74,0.00207416,-0.27216,0.962222,-0.00733317
6,0,-185.476,-122.79,332.447,0.842901,-0.452854,0.137528,-0.255982
6,1,316.208,-244.232,19.0571,-0.649623,-0.319079,0.304223,0.619376
6,2,364.68,86.0316,140.025,0.509921,0.644214,-0.446981,-0.353804
6,3,-48.7212,247.022,-310.816,0.0324584,-0.332305,0.938149,-0.0916349
7,0,-185.538,-117.083,334.465,0.839057,-0.462672,0.138205,-0.250635
7,1,320.786,-238.762,9.46563,-0.639309,-0.321117,0.313606,0.624355
7,2,364.855,93.6856,134.552,0.501002,0.6459,-0.455156,-0.353049
7,3,-92.6934,267.691,-282.399,0.0636085,-0.378094,0.91078,-0.153225
7,4,330.398,-44.6975,220.996,0.663442,0.579733,-0.311253,-0.356196
8,0,-183.262,-119.068,335.019,0.842419,-0.457278,0.135964,-0.250479
8,1,307.436,-255.56,-13.107,-0.629589,-0.295353,0.305195,0.650569
8,2,363.668,107.381,127.337,0.486057,0.650322,-0.467625,-0.349508
8,3,-178.059,282.687,-219.962,0.13158,-0.455779,0.845774,-0.244169
8,4,286.901,-90.2688,263.704,0.734379,0.53881,-0.244169,-0.332794
