iteration,coverage,redundancy,affinity,time
0,0.965566,0.418500,1.477105,0.171283
1,0.968826,0.390587,1.450683,0.616977
2,0.972901,0.373268,1.424921,0.992067
3,0.972494,0.384882,1.437670,1.366362
4,0.971271,0.412184,1.462136,1.740670
5,0.969030,0.418704,1.473297,2.125636
6,0.969845,0.420334,1.480882,2.501294
7,0.974124,0.414425,1.474378,2.878166
8,0.976365,0.413610,1.474332,3.257403
9,0.975346,0.414018,1.477334,3.638943
10,0.973309,0.411777,1.474356,4.017791
11,0.972901,0.409943,1.472670,4.402753
12,0.968826,0.417278,1.482860,4.785519
13,0.966789,0.418297,1.485353,5.169951
14,0.966993,0.423594,1.491783,5.563400
15,0.966178,0.415037,1.486504,5.958710
16,0.969030,0.421760,1.492220,6.346064
17,0.970049,0.429707,1.500315,6.735271
18,0.967400,0.440505,1.513269,7.125648
19,0.966993,0.442339,1.511589,7.518051
20,0.960473,0.441117,1.515910,7.912437
21,0.956805,0.435615,1.511925,8.313400
22,0.954156,0.432559,1.513773,8.708411
23,0.957824,0.433170,1.512019,9.105151
24,0.959454,0.435004,1.513060,9.502770
25,0.958843,0.442747,1.523162,9.910550
26,0.955583,0.442339,1.523241,10.319404
27,0.949063,0.448452,1.531129,10.717823
28,0.948248,0.445599,1.529437,11.119067
29,0.944377,0.436634,1.520820,11.522361
30,0.951711,0.620008,1.904731,11.950236
31,0.968826,0.703953,1.983386,12.388635
32,0.983293,0.731255,1.990261,12.829308
33,0.984515,0.733293,1.991308,13.275339
34,0.984515,0.703749,1.951366,13.718029
35,0.982070,0.682355,1.924066,14.160455
36,0.980033,0.689690,1.933056,14.605658
37,0.977588,0.699063,1.951021,15.052426
38,0.973920,0.683985,1.930962,15.497949
39,0.980033,0.687857,1.932017,15.948596
40,0.983496,0.698655,1.950280,16.402318
41,0.984108,0.707213,1.967288,16.856523
42,0.986145,0.712918,1.973554,17.313667
43,0.988590,0.699470,1.957955,17.771248
44,0.984719,0.685819,1.943513,18.226758
45,0.984108,0.677873,1.937060,18.683550
46,0.984515,0.687245,1.945157,19.144930
47,0.984311,0.697025,1.961706,19.605704
48,0.984311,0.705379,1.966260,20.066909
49,0.984108,0.706805,1.971014,20.531768
50,0.984108,0.704971,1.967495,21.022519
51,0.983700,0.699470,1.960025,21.491529
52,0.984311,0.691320,1.954875,22.005793
53,0.986960,0.689690,1.943848,22.543412
54,0.983904,0.687042,1.946366,23.049890
55,0.988183,0.793806,2.278969,23.548898
56,0.993888,0.816626,2.253178,24.132107
