1.0,0.126351,0.290929,0.0764488,0.243645
0.126351,1.0,0.266689,0.169799,0.0901561
0.290929,0.266689,1.0,0.226683,0.054755
0.0764488,0.169799,0.226683,1.0,0.171083
0.243645,0.0901561,0.054755,0.171083,1.0
