iteration,coverage,redundancy,affinity,time
0,0.412587,0.000000,1.000000,0.094370
1,0.426573,0.000000,1.000000,0.283570
2,0.442308,0.000000,1.000000,0.392788
3,0.430070,0.000000,1.000000,0.499346
4,0.446678,0.000000,1.000000,0.605890
5,0.453671,0.000000,1.000000,0.714823
6,0.453671,0.000000,1.000000,0.822973
7,0.437063,0.000000,1.000000,0.931182
8,0.422203,0.000000,1.000000,1.038982
9,0.405594,0.000000,1.000000,1.147710
10,0.392483,0.000000,1.000000,1.256143
11,0.378497,0.000000,1.000000,1.365410
12,0.408217,0.000000,1.000000,1.475100
13,0.459790,0.000000,1.000000,1.585238
14,0.486888,0.000000,1.000000,1.696733
15,0.494755,0.000000,1.000000,1.807524
16,0.479895,0.000000,1.000000,1.918587
17,0.456294,0.000000,1.000000,2.030400
18,0.447552,0.000000,1.000000,2.141860
19,0.447552,0.000000,1.000000,2.253698
20,0.452797,0.000000,1.000000,2.366086
21,0.478147,0.000000,1.000000,2.479165
22,0.495629,0.000000,1.000000,2.592736
23,0.884615,0.046329,1.052372,2.714321
24,0.894231,0.051573,1.057674,2.851217
25,0.901224,0.054196,1.060136,2.988957
26,0.910839,0.054196,1.059501,3.146954
27,0.900350,0.048951,1.054369,3.304858
28,0.876748,0.041958,1.047856,3.460886
29,0.868881,0.043706,1.050302,3.595796
30,0.840035,0.042832,1.050989,3.731053
31,0.837413,0.045455,1.054280,3.866970
32,0.825175,0.048951,1.059322,4.002821
33,0.810315,0.045455,1.056095,4.139473
34,0.729021,0.044580,1.061151,5.370556
35,0.598776,0.030594,1.051095,5.506566
36,0.553322,0.018357,1.033175,5.642611
37,0.521853,0.007867,1.015075,5.780223
38,0.536713,0.005245,1.009772,6.554837
39,0.576923,0.019231,1.033333,6.702419
40,0.583042,0.020105,1.034483,6.839787
41,0.569056,0.013112,1.023041,6.978332
42,0.537587,0.004371,1.008130,7.116994
43,0.517483,0.006119,1.011824,7.256416
44,0.513986,0.005245,1.010204,7.397541
45,0.541958,0.006119,1.011290,7.538651
46,0.561189,0.006993,1.012461,7.682101
47,0.555944,0.008741,1.015723,8.307846
48,0.548951,0.010490,1.019108,8.461859
49,0.534091,0.006993,1.013093,8.607205
50,0.525350,0.004371,1.008319,9.377594
51,0.512238,0.003497,1.006826,9.535606
52,0.505245,0.003497,1.006920,9.681467
53,0.507867,0.004371,1.008606,9.825952
54,0.507867,0.003497,1.006885,9.972936
55,0.511364,0.005245,1.010256,10.119024
56,0.520105,0.006993,1.013445,10.265516
57,0.521853,0.005245,1.010050,10.412819
58,0.518357,0.003497,1.006745,10.560437
59,0.530594,0.005245,1.009885,10.707586
60,0.522727,0.006993,1.013378,10.855668
61,0.520105,0.003497,1.006723,11.004849
62,0.522727,0.003497,1.006689,11.155448
63,0.513986,0.004371,1.008503,11.305766
64,0.518357,0.004371,1.008432,11.456377
65,0.645979,0.278846,1.437077,11.614894
66,0.743881,0.323427,1.438308,11.787286
67,0.857517,0.390734,1.463812,12.186614
68,0.887238,0.327797,1.378325,12.395821
69,0.897727,0.346154,1.397274,13.340938
70,0.902098,0.327797,1.375000,13.521558
71,0.916084,0.340035,1.380725,13.722997
72,0.923951,0.336538,1.371807,13.925534
73,0.935315,0.333042,1.363551,14.129364
74,0.933566,0.307692,1.335206,14.332250
75,0.914336,0.294580,1.326960,14.536884
76,0.909091,0.289336,1.325000,14.742396
77,0.918706,0.285839,1.319696,14.948511
78,0.923951,0.285839,1.317881,15.156247
79,0.928322,0.284965,1.313559,15.366999
80,0.936189,0.298951,1.324930,15.575508
81,0.937937,0.299825,1.325256,15.786795
82,0.936189,0.293706,1.321195,15.997503
83,0.933566,0.298077,1.327715,16.207961
84,0.936189,0.294580,1.322129,16.419555
85,0.928322,0.290210,1.322034,16.632422
86,0.922203,0.281469,1.311848,16.844835
87,0.918706,0.275350,1.304472,17.059899
88,0.909965,0.258741,1.288184,17.275119
89,0.901224,0.257867,1.288070,17.490730
90,0.889860,0.250000,1.283890,17.706704
91,0.881993,0.245629,1.280476,17.903021
92,0.876748,0.238636,1.276171,18.097700
93,0.880245,0.239510,1.276068,18.293674
94,0.876748,0.227273,1.260219,18.489044
95,0.884615,0.219406,1.250000,18.686229
96,0.888986,0.215035,1.243854,18.883843
97,0.885490,0.215909,1.244817,19.082958
98,0.892483,0.220280,1.248776,19.281879
99,0.893357,0.226399,1.256360,19.482046
100,0.897727,0.227273,1.258033,19.681912
101,0.900350,0.230769,1.259223,19.886065
102,0.895979,0.240385,1.272195,20.110418
103,0.895105,0.247378,1.280273,20.313474
104,0.894231,0.250874,1.283480,20.518410
105,0.904720,0.254371,1.285024,20.726499
106,0.915210,0.261364,1.288443,20.956905
107,0.909965,0.264860,1.294909,21.187593
108,0.913462,0.256119,1.283254,21.418112
109,0.902972,0.260490,1.292352,21.650868
110,0.891608,0.253497,1.286275,21.881509
111,0.928322,0.576923,1.701507,22.104223
112,0.949301,0.578671,1.683241,22.359956
113,0.965909,0.558566,1.653394,22.617904
114,0.973776,0.420455,1.533214,22.881019
115,0.976399,0.400350,1.521934,23.141122
116,0.970280,0.417832,1.533333,23.402047
117,0.972028,0.440559,1.533273,23.666262
118,0.970280,0.438811,1.521622,23.928067
119,0.971154,0.441434,1.523852,24.191994
120,0.972028,0.442308,1.529676,24.454479
121,0.978147,0.454545,1.548704,24.719777
122,0.978147,0.450175,1.559428,24.987847
123,0.979021,0.457168,1.571429,25.253909
124,0.980769,0.460664,1.577540,25.522923
125,0.979021,0.450175,1.570536,25.794007
126,0.972902,0.446678,1.575921,26.065640
127,0.973776,0.443182,1.570018,26.337348
128,0.973776,0.444056,1.565530,26.609866
129,0.972902,0.434441,1.560647,26.883545
130,0.971154,0.433566,1.559856,27.158601
131,0.970280,0.437937,1.555856,27.433636
132,0.972028,0.441434,1.560252,27.711484
133,0.970280,0.433566,1.556757,27.992073
134,0.967657,0.433566,1.546522,28.272657
135,0.970280,0.424825,1.530631,28.551895
136,0.972028,0.410839,1.510791,28.833441
137,0.971154,0.404720,1.508551,29.116881
138,0.969406,0.405594,1.505861,29.401418
139,0.972902,0.405594,1.498652,29.686403
140,0.970280,0.399476,1.489189,29.973210
141,0.972902,0.407343,1.488769,30.258583
142,0.972902,0.412587,1.476190,30.545258
143,0.971154,0.423951,1.503150,30.833855
144,0.979021,0.426573,1.506250,31.122679
145,0.985140,0.429196,1.498669,31.416338
146,0.986888,0.426573,1.499557,31.711824
147,0.986014,0.424825,1.496454,32.009019
148,0.987762,0.423077,1.496460,32.304173
149,0.987762,0.421329,1.490265,32.602726
150,0.987762,0.416958,1.480531,32.900364
151,0.987762,0.414336,1.476991,33.201764
152,0.993007,0.423077,1.480634,33.501979
153,0.992133,0.440559,1.502203,33.803248
154,0.991259,0.441434,1.500882,34.645044
155,0.991259,0.444056,1.504409,34.962514
156,0.987762,0.434441,1.492035,35.277880
157,0.991259,0.437063,1.490300,35.609639
158,0.993007,0.693182,1.942782,35.925161
159,0.988636,0.686189,1.929266,36.254144
160,0.990385,0.701923,1.940865,36.746974
161,0.992133,0.732517,1.962115,37.103182
162,0.991259,0.756119,1.986772,37.599302
163,0.990385,0.768357,2.009709,37.945684
164,0.992133,0.780594,2.025551,38.280118
165,0.995629,0.782343,2.022827,38.628413
