iteration,coverage,redundancy,affinity,time
0,0.955669,0.392237,1.439718,0.170577
1,0.957916,0.397140,1.444018,0.637886
2,0.967109,0.383453,1.429447,1.011241
3,0.969765,0.402043,1.452075,1.387395
4,0.970991,0.384678,1.425836,1.761212
5,0.967926,0.383657,1.419586,2.138468
6,0.970582,0.396527,1.431909,2.524283
7,0.973851,0.408376,1.443465,2.905540
8,0.976098,0.406333,1.441607,3.288580
9,0.974668,0.417569,1.452945,3.670139
10,0.976915,0.404903,1.436847,4.053633
11,0.974259,0.387947,1.419795,4.435810
12,0.966496,0.372217,1.405200,4.819251
13,0.958121,0.365271,1.401493,5.212713
14,0.957303,0.360572,1.399274,5.599916
15,0.968948,0.367722,1.405650,5.985293
16,0.971808,0.376302,1.420433,6.375937
17,0.973647,0.382227,1.424885,6.765101
18,0.976915,0.371399,1.407152,7.156407
19,0.970378,0.370378,1.404421,7.549478
20,0.969561,0.366088,1.398651,7.951659
21,0.971604,0.366496,1.396131,8.345513
22,0.976098,0.364045,1.393261,8.739688
23,0.973851,0.365475,1.399203,9.138188
24,0.976711,0.363841,1.396361,9.533738
25,0.972217,0.358938,1.393990,9.932036
26,0.969152,0.356282,1.390388,10.331794
27,0.966292,0.352196,1.387949,10.731707
28,0.970174,0.350562,1.385765,11.134481
29,0.971808,0.362819,1.404036,11.535180
30,0.979162,0.367926,1.408095,11.962270
31,0.976302,0.364045,1.401967,12.367477
32,0.976302,0.357508,1.390668,12.772991
33,0.969356,0.347906,1.382508,13.178944
34,0.963432,0.344433,1.381255,13.584545
35,0.970378,0.340960,1.374737,13.992310
36,0.974259,0.350358,1.387712,14.400098
37,0.974055,0.358733,1.397651,14.811548
38,0.974668,0.359551,1.399497,15.225246
39,0.972829,0.352196,1.389332,15.640025
40,0.973647,0.348723,1.382291,16.055493
41,0.969561,0.337692,1.372735,16.469858
42,0.968131,0.340756,1.375818,16.885016
43,0.971604,0.336874,1.370900,17.301021
44,0.970378,0.334219,1.370947,17.717772
45,0.968744,0.345046,1.384648,18.135676
46,0.972829,0.340552,1.379882,18.554609
47,0.972012,0.348315,1.387768,18.983666
48,0.970378,0.348315,1.386526,19.409234
49,0.973034,0.569969,1.694940,19.859832
50,0.982227,0.604494,1.722962,20.315979
51,0.991624,0.629826,1.768644,20.774164
