iteration,coverage,redundancy,affinity,time
0,0.836248,0.296539,1.360924,0.161215
1,0.841530,0.309836,1.371212,0.419129
2,0.843898,0.316940,1.385711,0.679002
3,0.845355,0.328780,1.391941,0.940189
4,0.846084,0.334791,1.406674,1.205998
5,0.849362,0.350273,1.416041,1.471669
6,0.851184,0.354463,1.427563,1.740586
7,0.852277,0.363934,1.436845,2.007068
8,0.898179,0.607286,1.889272,2.294249
9,0.904189,0.603461,1.884367,2.608451
10,0.906375,0.597632,1.882436,3.029837
11,0.910565,0.585246,1.867373,3.451300
12,0.910018,0.576503,1.855284,3.887027
13,0.911658,0.570492,1.842358,4.333645
14,0.913297,0.565938,1.832070,4.765246
15,0.910929,0.561566,1.827435,5.220814
16,0.911840,0.555738,1.817419,5.645956
17,0.912386,0.553734,1.812937,6.085711
18,0.912933,0.551002,1.809258,6.531147
19,0.912750,0.549909,1.808022,6.968628
20,0.913479,0.551184,1.806780,7.401261
21,0.914572,0.552277,1.807011,7.828800
22,0.916029,0.554281,1.809505,8.258664
23,0.916940,0.555738,1.805721,8.685463
24,0.917851,0.556648,1.804922,9.109245
25,0.918215,0.558652,1.805793,9.538319
26,0.918761,0.559927,1.805115,9.966529
27,0.920036,0.560291,1.799842,10.393245
28,0.921858,0.561020,1.798656,10.815995
29,0.922404,0.563752,1.798776,11.246082
30,0.942259,0.792896,2.235067,11.708264
31,0.944444,0.791257,2.219479,12.172252
32,0.946812,0.791439,2.206233,12.629959
33,0.948816,0.791075,2.192743,13.082419
34,0.947723,0.785974,2.188353,13.536471
35,0.948816,0.785792,2.186600,13.990758
36,0.944627,0.786157,2.190320,14.443321
37,0.945719,0.782514,2.179700,14.899292
38,0.946630,0.778871,2.182221,15.355702
39,0.944627,0.778142,2.182607,15.825227
40,0.944080,0.774317,2.179626,16.295182
41,0.945355,0.771038,2.176301,16.756579
42,0.947905,0.772495,2.175634,17.228297
43,0.948634,0.773224,2.172427,17.694696
44,0.950091,0.775592,2.168520,18.170637
45,0.950091,0.773042,2.164302,18.630913
46,0.954463,0.769763,2.150573,19.095927
47,0.954645,0.767213,2.145583,19.564452
48,0.955009,0.766849,2.138470,20.031431
49,0.956831,0.767031,2.132496,20.501060
50,0.957013,0.766302,2.127332,20.963035
51,0.958106,0.767942,2.120722,21.435258
52,0.976867,0.791985,2.340668,21.926837
53,0.974863,0.796903,2.340994,22.548325
54,0.973770,0.795264,2.343996,23.061733
55,0.972313,0.800364,2.353129,23.592265
56,0.971949,0.801275,2.357196,24.181046
57,0.973224,0.803097,2.367584,24.754444
58,0.975592,0.805282,2.370052,25.316528
59,0.973588,0.810200,2.384846,25.978792
60,0.974317,0.813297,2.388671,26.494988
61,0.974317,0.816393,2.397831,27.034143
62,0.976321,0.820583,2.406157,27.578078
63,0.977049,0.820036,2.409582,28.203378
64,0.978689,0.826230,2.417644,28.831212
65,0.979053,0.830237,2.424558,29.448196
66,0.979599,0.830965,2.431201,30.072704
67,0.980146,0.833698,2.434120,30.696008
