Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,-138.999,328.298,-181.383,0.103985,-0.512307,0.835448,-0.169575
0,1,-241.898,-92.3165,304.898,0.773074,-0.532427,0.195565,-0.283957
0,2,368.74,63.492,141.421,0.530063,0.629133,-0.434783,-0.366317
0,3,12.2901,-299.431,-264.934,-0.410806,-0.00842719,0.0186982,0.911492
0,0,-164.322,339.369,-133.518,0.129027,-0.562543,0.795969,-0.182567
0,1,-203.7,-55.1137,339.807,0.763636,-0.584482,0.166719,-0.217821
0,2,352.062,29.1994,187.616,0.580435,0.630568,-0.379093,-0.348953
0,3,-24.4453,-330.525,-223.955,-0.468782,0.0173117,-0.0325916,0.882543
1,0,-158.27,347.914,-117.926,0.125794,-0.580318,0.786354,-0.170456
1,1,-170.347,-23.9134,361.124,0.736093,-0.639978,0.144637,-0.16636
1,2,346.536,4.42226,199.733,0.608317,0.61613,-0.356039,-0.351525
1,3,-41.4558,-348.226,-192.406,-0.50851,0.0301622,-0.0509526,0.859018
2,0,-130.1,356.366,-126.796,0.101758,-0.575456,0.79908,-0.141301
2,1,-149.264,-8.05177,371.019,0.712632,-0.675226,0.130909,-0.138161
2,2,356.985,-6.82547,180.319,0.607974,0.596461,-0.366982,-0.374066
2,3,-40.982,-354.082,-181.511,-0.521734,0.0300927,-0.0490935,0.851163
3,0,-102.5,360.278,-140.335,0.0787045,-0.564258,0.813959,-0.113534
3,1,-135.475,-1.63584,376.356,0.700772,-0.692361,0.120827,-0.122295
3,2,369.088,-13.2827,153.614,0.598709,0.577551,-0.385296,-0.399411
3,3,-43.7179,-353.186,-182.615,-0.520291,0.0320788,-0.0525162,0.851769
4,0,-87.7036,357.298,-156.99,0.0661716,-0.547159,0.828373,-0.100181
4,1,-127.082,-1.18872,379.274,0.701143,-0.694615,0.113281,-0.114346
4,2,378.472,-20.5687,127.812,0.589732,0.558553,-0.401105,-0.423496
4,3,-59.9784,-346.861,-189.973,-0.510503,0.0438124,-0.0734305,0.855614
5,0,-88.4515,349.695,-172.887,0.0658319,-0.528732,0.839748,-0.104556
5,1,-123.087,-6.78979,380.53,0.717426,-0.678942,0.10723,-0.113308
5,2,384.781,-31.0342,104.788,0.583829,0.538636,-0.411915,-0.446476
5,3,-82.7873,-337.35,-198.346,-0.498433,0.0602648,-0.103809,0.858578
6,0,-99.5966,341.449,-183.012,0.0736577,-0.515567,0.845096,-0.120737
6,1,-120.21,-10.4013,381.368,0.728322,-0.668025,0.103157,-0.112468
6,2,388.915,-35.9857,86.3142,0.576151,0.525302,-0.421889,-0.462728
6,3,-105.081,-328.631,-202.385,-0.491071,0.0766009,-0.13374,0.857377
7,0,-108.274,339.524,-181.66,0.0803172,-0.516211,0.84255,-0.131092
7,1,-114.481,-16.6895,382.904,0.748267,-0.647091,0.0956222,-0.110573
7,2,392.251,-30.4403,72.1996,0.563879,0.521815,-0.434769,-0.469816
7,3,-121.658,-324.622,-199.55,-0.492539,0.0892629,-0.154376,0.851825
7,4,-70.8429,-102.511,380.096,0.942687,-0.294043,0.0469687,-0.150579
8,0,-111.157,350.318,-157.866,0.0841862,-0.543673,0.825229,-0.127784
8,1,-94.6559,-30.2102,387.463,0.801128,-0.585254,0.0738458,-0.101084
8,2,397.734,3.48539,42.3735,0.523508,0.528116,-0.474842,-0.470699
8,3,-148.116,-324.105,-181.707,-0.510413,0.111103,-0.181368,0.833211
8,4,-93.3022,-142.166,362.054,0.935133,-0.279455,0.0623589,-0.20867
9,0,-100.111,361.226,-139.62,0.0768849,-0.5653,0.813802,-0.110683
9,1,-76.5113,-25.9728,391.754,0.808649,-0.579465,0.0591351,-0.0825237
9,2,398.476,28.9844,19.4182,0.493071,0.530239,-0.505094,-0.469689
9,3,-154.918,-327.204,-170.112,-0.523011,0.117557,-0.185128,0.823631
9,4,-75.5774,-133.192,369.524,0.94829,-0.2503,0.0498116,-0.188717
10,0,-85.441,369.262,-127.848,0.0661683,-0.579493,0.807043,-0.0921506
10,1,-65.9055,-26.3012,393.656,0.824554,-0.55873,0.0499554,-0.0737225
10,2,397.393,45.5717,-1.46446,-0.469794,-0.526748,0.52868,0.471517
