Timestep,CoverageScore
0,0.9048
1,0.9344
2,0.9347
3,0.9339
4,0.9447
5,0.9511
6,0.9529
7,0.9480
8,0.9642
9,0.9730
10,0.9797
11,0.9815
12,0.9812
13,0.9815
14,0.9833
15,0.9843
16,0.9877
17,0.9864
18,0.9897
19,0.9895
20,0.9897
21,0.9900
22,0.9900
23,0.9884
24,0.9902
