x,y,z
-345.86,-119.2,161.777
55.6795,-328.277,-221.662
188.23,317.15,154.871
-115.437,306.698,-229.37
174.367,-309.982,183.05
-168.846,328.542,-153.463
114.341,-316.54,-216.167
-221.321,-239.831,-231.296
