iteration,coverage,redundancy,affinity,time
0,0.945146,0.373422,1.448533,0.164662
1,0.953219,0.409853,1.492725,1.645926
2,0.958187,0.457462,1.542882,2.649990
3,0.963569,0.471331,1.554672,3.650829
4,0.963155,0.484372,1.565657,4.650602
5,0.961706,0.488305,1.572751,5.650689
6,0.961706,0.491410,1.575979,6.685816
7,0.964811,0.487477,1.569835,7.650927
8,0.978058,0.668392,1.940529,8.667807
9,0.976402,0.699648,1.976256,9.668571
10,0.978058,0.729663,2.004233,10.674564
11,0.978058,0.758435,2.037249,11.251909
12,0.976816,0.782240,2.063149,11.897005
13,0.977851,0.801076,2.078112,12.505564
14,0.973090,0.808321,2.090832,13.103024
15,0.974332,0.822190,2.106650,13.590871
16,0.974539,0.826744,2.112787,14.079533
17,0.973918,0.825502,2.109458,14.571435
18,0.974746,0.825502,2.114674,15.060702
19,0.976816,0.830470,2.115914,15.556020
20,0.976195,0.828814,2.118321,16.369992
21,0.975988,0.827986,2.118770,16.984665
22,0.976402,0.828193,2.118084,17.585029
23,0.975160,0.826537,2.115687,18.176673
24,0.974539,0.823225,2.112150,18.768680
25,0.974746,0.829642,2.118709,19.271941
26,0.975160,0.826537,2.115899,19.774820
27,0.975988,0.820120,2.108590,20.370442
28,0.975160,0.826123,2.116111,20.961638
29,0.975781,0.823639,2.114977,21.557082
30,0.975781,0.821983,2.114340,22.150079
31,0.975367,0.822397,2.115874,22.761690
32,0.974746,0.821983,2.116373,23.365766
33,0.973918,0.826330,2.122635,23.887795
34,0.974539,0.821362,2.116185,24.415299
35,0.974953,0.825502,2.120382,24.940273
36,0.978886,0.865245,2.513428,25.489763
37,0.979714,0.865659,2.537291,26.146015
38,0.980128,0.866073,2.537276,26.804619
39,0.980956,0.866487,2.534923,27.479710
40,0.980542,0.865866,2.529871,28.175936
41,0.980956,0.865245,2.525005,28.855630
42,0.981163,0.864003,2.522996,29.530646
43,0.980542,0.866073,2.513827,30.210588
44,0.980335,0.866280,2.513514,30.893428
45,0.981370,0.866487,2.520565,31.572380
46,0.981784,0.865038,2.513810,32.247839
47,0.981370,0.864831,2.517612,32.929987
48,0.981370,0.866487,2.524151,33.597553
49,0.980542,0.864831,2.519316,34.289684
50,0.980128,0.866073,2.520591,34.978929
51,0.980128,0.865452,2.515945,35.661447
52,0.980335,0.866487,2.509713,36.345172
53,0.980956,0.867729,2.511289,37.031978
54,0.980542,0.867936,2.510027,37.723366
55,0.979714,0.867729,2.515952,38.415544
56,0.980128,0.867729,2.515523,39.107066
57,0.980542,0.867108,2.520583,39.812354
58,0.979921,0.864003,2.509083,40.532902
59,0.979714,0.866901,2.506444,41.233352
60,0.979093,0.865659,2.508879,41.942242
61,0.979300,0.865245,2.506024,42.649352
62,0.979714,0.865452,2.516586,43.360399
63,0.979093,0.867315,2.511416,44.070661
64,0.981784,0.894225,2.961417,44.830714
65,0.983233,0.898158,2.975789,45.623518
66,0.983854,0.898365,2.965706,46.429146
67,0.983647,0.897951,2.963173,47.238852
68,0.983233,0.898779,2.956000,48.041268
69,0.983647,0.899400,2.942551,48.839725
70,0.984475,0.900642,2.941548,49.642320
71,0.984061,0.901263,2.942575,50.446441
72,0.984475,0.900435,2.934399,51.249130
73,0.984475,0.901056,2.941758,52.055426
74,0.983854,0.901470,2.940459,52.854261
75,0.984268,0.901056,2.942376,53.655842
76,0.983854,0.901263,2.939407,54.471869
77,0.983854,0.903333,2.943615,55.292493
78,0.984682,0.902919,2.944923,56.115660
79,0.985303,0.902298,2.938235,56.927356
80,0.985303,0.902091,2.941597,57.744537
81,0.984889,0.901056,2.944304,58.565587
82,0.984889,0.901056,2.942413,59.414375
83,0.984682,0.901470,2.943031,60.298805
84,0.984475,0.900021,2.938183,62.060836
85,0.984682,0.899814,2.942611,62.894177
86,0.984475,0.898572,2.945332,63.719462
87,0.984889,0.899193,2.954813,64.545511
88,0.984889,0.896916,2.951871,65.371003
89,0.984475,0.898158,2.954794,66.195765
90,0.984268,0.898365,2.953523,67.024264
91,0.983854,0.899193,2.948454,67.849499
92,0.986131,0.915752,3.382452,68.718891
93,0.986545,0.913889,3.369073,69.602611
94,0.987580,0.913475,3.374974,70.494136
95,0.988408,0.916994,3.378010,71.380545
96,0.988615,0.916166,3.374791,72.269418
97,0.988615,0.915752,3.369347,73.161345
98,0.987580,0.914717,3.372039,74.056743
99,0.987373,0.916166,3.384486,74.956714
100,0.988408,0.915959,3.372356,75.856479
101,0.988408,0.915338,3.375497,76.756982
102,0.988615,0.914717,3.371231,77.662327
103,0.987787,0.914510,3.372171,78.568808
104,0.987580,0.914303,3.374345,79.482174
105,0.987994,0.914303,3.363084,80.394532
106,0.988615,0.914717,3.359087,81.307770
107,0.988201,0.914510,3.363846,82.220539
108,0.987580,0.914096,3.368057,83.139248
109,0.988201,0.914510,3.360075,84.060428
110,0.987787,0.915338,3.367351,84.981692
111,0.987994,0.915338,3.368112,85.912115
112,0.988615,0.915338,3.366415,86.837826
113,0.988408,0.914510,3.368796,87.766831
114,0.988201,0.913268,3.353372,88.697375
115,0.988822,0.914717,3.349592,89.630959
116,0.988615,0.914717,3.348618,90.559885
117,0.988408,0.916580,3.349948,91.491557
118,0.988201,0.916787,3.353163,92.434882
119,0.989029,0.916580,3.354332,93.377554
120,0.990064,0.916580,3.353335,94.321385
