iteration,coverage,redundancy,affinity,time
0,0.808554,0.233290,1.294939,0.142267
1,0.810776,0.239215,1.307148,0.354246
2,0.810405,0.248843,1.311172,0.565916
3,0.808369,0.240326,1.307375,0.776314
4,0.799482,0.242733,1.314034,0.986573
5,0.798000,0.231809,1.308353,1.197226
6,0.797260,0.231068,1.307710,1.411491
7,0.800963,0.240326,1.302820,1.621981
8,0.880578,0.438437,1.664003,1.848875
9,0.876134,0.435660,1.652156,2.079886
10,0.878356,0.432698,1.637648,2.312078
11,0.878356,0.431402,1.624578,2.541915
12,0.881689,0.429550,1.611088,2.770224
13,0.880763,0.426773,1.607526,2.999698
14,0.882059,0.424736,1.592569,3.228716
15,0.879282,0.421959,1.589808,3.465821
16,0.877245,0.418811,1.578936,3.700329
17,0.871876,0.414738,1.574644,3.939666
18,0.862988,0.412331,1.567475,4.170548
19,0.860026,0.406777,1.549193,4.400246
20,0.864470,0.402148,1.545513,4.627461
21,0.855767,0.400111,1.544137,4.855935
22,0.838178,0.395112,1.550917,5.083768
23,0.832438,0.386595,1.544929,5.310671
24,0.918163,0.547491,1.738254,5.575670
25,0.913349,0.507869,1.702007,5.955908
26,0.913905,0.501574,1.702188,6.330580
27,0.918163,0.501389,1.703771,6.704692
28,0.922237,0.487502,1.683397,7.077811
29,0.927976,0.454545,1.640263,7.449300
30,0.930383,0.428624,1.614328,7.817751
31,0.934086,0.406777,1.583350,8.185205
32,0.935938,0.395667,1.568546,8.555040
33,0.936123,0.400296,1.573774,8.923966
34,0.940381,0.406591,1.583383,9.293358
35,0.935753,0.394742,1.570439,9.662061
36,0.938345,0.401407,1.577743,10.042002
37,0.937234,0.399926,1.579810,10.412692
38,0.940011,0.406036,1.598385,10.779700
39,0.938715,0.412331,1.610454,11.149498
40,0.931309,0.389372,1.592843,11.516378
41,0.919830,0.337530,1.529791,11.880743
42,0.924273,0.365303,1.569912,12.247689
43,0.932605,0.411776,1.622394,12.647888
44,0.935012,0.410109,1.621782,13.096562
45,0.934827,0.404555,1.613785,13.492157
46,0.947973,0.483984,1.750781,13.937634
47,0.946677,0.463248,1.713671,14.396468
48,0.947232,0.491576,1.745700,14.843434
49,0.951305,0.506573,1.769949,15.292488
50,0.948528,0.488613,1.756198,15.734844
51,0.944640,0.498241,1.764994,16.187836
52,0.941492,0.532309,1.797050,16.632131
53,0.947602,0.565451,1.843884,17.075787
54,0.955379,0.562488,1.845736,17.539438
55,0.953342,0.557489,1.840552,17.961079
56,0.954268,0.568413,1.850601,18.394865
57,0.957415,0.591742,1.871205,18.813630
58,0.955193,0.594149,1.879628,19.227385
59,0.958156,0.611553,1.904155,19.649155
60,0.961489,0.617663,1.913152,20.074847
61,0.963340,0.635253,1.932155,20.505525
62,0.964266,0.634327,1.931452,20.922528
63,0.961859,0.630809,1.924928,21.347920
64,0.961859,0.626736,1.916266,21.765112
65,0.957786,0.623218,1.914556,22.190856
66,0.960378,0.625440,1.916136,22.610409
67,0.957230,0.617293,1.915474,23.048396
68,0.971487,0.723014,2.170764,23.493871
69,0.975375,0.745973,2.221716,23.969037
70,0.977597,0.749306,2.226894,24.540190
71,0.979078,0.742825,2.205371,25.110144
72,0.976671,0.742085,2.197725,25.689577
73,0.975745,0.739122,2.186528,26.263681
74,0.974264,0.738011,2.183580,26.836940
75,0.975375,0.727088,2.153759,27.308208
76,0.973523,0.719682,2.132180,27.873559
77,0.970561,0.705980,2.111789,28.343205
78,0.969635,0.707647,2.111896,28.809534
79,0.971116,0.709128,2.106578,29.276161
80,0.969450,0.711905,2.111154,29.746439
81,0.972598,0.713757,2.120693,30.221891
82,0.972042,0.717089,2.131810,30.691126
83,0.972598,0.719126,2.139539,31.166832
84,0.973338,0.718385,2.144379,31.641904
85,0.974079,0.718385,2.141228,32.120720
86,0.972413,0.707462,2.124334,32.592829
87,0.971302,0.708943,2.127335,33.064913
88,0.973709,0.718941,2.137859,33.542280
89,0.975375,0.716534,2.142179,34.023584
90,0.972042,0.718941,2.146095,34.596511
91,0.972783,0.715053,2.139132,35.065226
92,0.974264,0.713386,2.127898,35.536407
93,0.975375,0.713572,2.125095,36.003603
94,0.974449,0.709313,2.110393,36.573338
95,0.965006,0.689872,2.080200,37.041249
96,0.966117,0.712276,2.310080,37.523947
97,0.964821,0.701722,2.298023,38.014411
98,0.965006,0.701166,2.304106,38.508348
99,0.971302,0.731716,2.383530,39.002176
100,0.972227,0.768932,2.458389,39.500397
101,0.975190,0.768561,2.489273,39.996893
102,0.975190,0.774671,2.511107,40.594524
103,0.976301,0.781337,2.513370,41.193293
104,0.975930,0.789298,2.514134,41.790783
105,0.975745,0.795038,2.518975,42.396902
106,0.978708,0.786521,2.505865,42.997029
107,0.976856,0.780596,2.506823,43.596059
108,0.979263,0.770598,2.513330,44.201960
109,0.977597,0.765044,2.519508,44.798368
110,0.976116,0.760230,2.531297,45.397997
111,0.976486,0.758563,2.539628,45.994815
112,0.975745,0.766525,2.544402,46.593074
113,0.978337,0.771339,2.549962,47.192260
114,0.978152,0.777449,2.545145,47.788156
115,0.976486,0.781337,2.548730,48.396382
116,0.977967,0.791335,2.564938,49.004146
117,0.977041,0.790779,2.568315,49.607577
118,0.977967,0.787076,2.557743,50.211109
119,0.975560,0.790409,2.564244,50.808210
120,0.975930,0.792816,2.560235,51.408054
121,0.977782,0.798741,2.558228,52.005264
122,0.978893,0.821700,2.565916,52.603140
123,0.979448,0.835031,2.577694,53.199549
124,0.980559,0.844658,2.591956,53.799256
