Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,394.369,-62.612,23.5058,-0.553349,-0.472427,0.445435,0.521733
0,1,-230.854,-55.5453,321.903,0.746148,-0.587913,0.193371,-0.245417
0,2,-163.498,118.183,-345.4,0.118886,-0.232629,0.859531,-0.439268
0,0,394.264,-65.0082,18.1676,-0.551248,-0.467798,0.447013,0.526754
0,1,-236.133,-60.6685,317.113,0.748148,-0.580228,0.197264,-0.254353
0,2,-158.066,112.853,-349.685,0.11478,-0.22298,0.860704,-0.443052
1,0,394.803,-63.0484,12.4738,-0.546306,-0.465985,0.451673,0.529527
1,1,-241.76,-66.2218,311.716,0.749891,-0.572108,0.201496,-0.264111
1,2,-152.096,107.009,-354.141,0.110315,-0.212496,0.861715,-0.447352
2,0,395.601,-58.7232,7.15557,-0.540219,-0.465948,0.457686,0.53064
2,1,-246.994,-71.465,306.41,0.751144,-0.564619,0.205515,-0.273408
2,2,-146.386,101.425,-358.168,0.106089,-0.202571,0.862394,-0.451648
3,0,396.214,-54.8564,2.24551,-0.534679,-0.465752,0.463145,0.531686
3,1,-251.776,-76.3411,301.299,0.751994,-0.557789,0.209257,-0.282114
3,2,-141.019,96.1837,-361.749,0.102157,-0.193333,0.862763,-0.455881
4,0,396.469,-52.9825,-2.30632,-0.530549,-0.464365,0.46705,0.533617
4,1,-256.148,-80.8862,296.387,0.752531,-0.551526,0.212739,-0.290272
4,2,-135.971,91.2674,-364.941,0.098488,-0.184725,0.862865,-0.460044
5,0,396.357,-53.4583,-6.55333,-0.527989,-0.461558,0.469183,0.536711
5,1,-260.164,-85.1371,291.661,0.752819,-0.545748,0.215992,-0.297945
5,2,-131.215,86.6421,-367.799,0.0950584,-0.17668,0.862725,-0.46417
6,0,395.985,-55.5408,-10.5504,-0.526512,-0.457817,0.470056,0.540588
6,1,-263.864,-89.1251,287.11,0.752907,-0.540388,0.219038,-0.305179
6,2,-126.73,82.2767,-370.365,0.0918486,-0.169139,0.862357,-0.468292
7,0,395.569,-57.6131,-14.338,-0.525146,-0.454201,0.470785,0.54432
7,1,-267.28,-92.8615,282.733,0.752827,-0.535414,0.221897,-0.312002
7,2,-122.508,78.1564,-372.671,0.0888488,-0.162073,0.861773,-0.472426
7,3,-77.7248,-292.997,-260.982,-0.413362,0.0538952,-0.117519,0.901342
8,0,395.715,-53.5951,-23.1808,-0.516837,-0.451556,0.478529,0.54771
8,1,-274.427,-100.884,272.969,0.752151,-0.524862,0.228035,-0.326785
8,2,-112.498,69.2381,-377.558,0.0816967,-0.146211,0.860636,-0.480888
8,3,-72.8942,-288.873,-266.906,-0.404771,0.0502818,-0.112555,0.906071
9,0,395.949,-48.6206,-29.3319,-0.509807,-0.451034,0.485415,0.548668
9,1,-278.717,-105.819,266.682,0.751381,-0.51844,0.231837,-0.336004
9,2,-105.39,63.7558,-380.563,0.076552,-0.13578,0.860446,-0.485115
