x,y,z
346.637,8.95833,-199.406
-370.826,-112.738,98.8833
-35.9297,-43.3049,-396.022
49.18,-126.32,-376.331
70.5304,369.795,-135.192
-330.582,118.992,-191.198
351.923,-117.563,149.428
-326.852,110.036,-202.632
