Timestep,CoverageScore
0,0.8930
1,0.9332
2,0.9007
3,0.8281
4,0.8835
5,0.9371
6,0.9499
7,0.9504
8,0.9371
9,0.9195
10,0.9443
11,0.9624
12,0.9708
13,0.9737
14,0.9667
15,0.9621
16,0.9624
17,0.9723
18,0.9826
19,0.9886
20,0.9909
