Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,-179.179,175.329,-311.696,0.128805,-0.30625,0.869427,-0.365672
0,1,-225.583,-308.031,119.286,-0.765768,0.250415,-0.184115,0.563022
0,2,363.789,-120.88,-114.218,-0.484702,-0.349702,0.469089,0.650176
0,3,41.0152,253.471,306.709,0.0753092,0.936864,-0.34039,-0.027362
0,0,-127.469,123.663,-358.412,0.0888462,-0.209979,0.896696,-0.379409
0,1,-166.308,-343.54,119.675,-0.785582,0.18015,-0.132312,0.576975
0,2,348.25,-183.241,-71.7248,-0.54837,-0.33111,0.396915,0.657354
0,3,87.6612,192.03,339.764,0.204333,0.939656,-0.268132,-0.0583067
1,0,-119.739,42.2257,-379.315,-0.0928911,0.131256,-0.805642,0.570162
1,1,-90.8771,-373.27,111.406,-0.793842,0.0952443,-0.0715485,0.596342
1,2,304.281,-259.573,-5.87958,-0.637331,-0.29404,0.298394,0.646769
1,3,141.526,98.1698,361.017,0.452265,0.864134,-0.195579,-0.102361
2,0,-169.475,39.6046,-360.152,-0.1387,0.174849,-0.76368,0.605791
2,1,-100.886,-381.935,62.8313,-0.754286,0.0979408,-0.0835942,0.643796
2,2,265.244,-298.24,26.4233,-0.682395,-0.25955,0.242935,0.638712
2,3,144.058,51.3576,369.607,0.565227,0.801579,-0.159292,-0.112324
3,0,-212.845,70.4203,-331.267,-0.171653,0.237595,-0.774985,0.559895
3,1,-132.363,-376.933,20.0292,-0.714289,0.121769,-0.115817,0.679375
3,2,256.896,-305.232,28.9399,-0.687893,-0.250953,0.233408,0.639801
3,3,128.292,54.5429,374.922,0.542983,0.820866,-0.14767,-0.0976801
4,0,-246.62,105.935,-296.575,-0.197809,0.300255,-0.779221,0.513355
4,1,-165.876,-363.363,-21.2718,-0.672335,0.146205,-0.154198,0.709093
4,2,262.22,-301.213,22.6189,-0.680705,-0.254783,0.240761,0.643242
4,3,109.673,71.2289,378.019,0.470541,0.866669,-0.145675,-0.0790911
