x,y,z,qx,qy,qz,qw
195.25285762454627,-333.0955843271868,104.51628242134649,-0.7663905647688991,-0.2080645458983604,0.15923086951382262,0.5865152829783628
-339.84910432789195,182.19188479811322,106.34238760362976,-0.4085830547653272,0.6826330433425932,-0.5198592739655571,0.3111564731248036
271.5915798133027,-293.5761287352098,7.146356509578622,-0.6642736570070711,-0.26014121980844424,0.25553435032801136,0.6525099617365759
-393.3488908271872,-29.459572991697154,-66.39867200606079,-0.47336321496508127,0.43923675473524126,-0.5193539527255561,0.5597051114613094
85.10036103620463,371.0602782740079,122.7688822084955,0.09092858665136877,0.80323912684219,-0.5849395399881897,-0.0662165522946164
35.11392732288836,-6.844103700424596,-398.39700093311535,-0.034547709892754026,-0.028464092727010677,0.6352433965936533,0.7710136693020123
59.374567777474795,-388.45920977355246,74.65991590770254,-0.7680619372724952,-0.05835885021014385,0.048315250450636615,0.6358779298648948
64.38317976357628,8.619392643285797,-394.6904004837107,-0.05364847852839491,-0.061309380578750336,0.7500583139731976,0.6563349192632696
-17.03496866666234,358.2202354553213,-177.16679359535746,0.012538288946196898,-0.5276213597989612,0.8491473966145402,-0.020178969670069307
-109.39047967590143,296.8039326060636,-244.8288147785131,0.07735471250844993,-0.4335668690981746,0.8838381991267825,-0.15768974677342623
-54.34430222809862,-329.62315101983444,-219.98926139040626,-0.47277357911639484,0.038711318131343694,-0.07184240066046405,0.8773968578729634
