method,n_seeds,num_viewpoints_mean,num_viewpoints_std,coverage_auc_mean,coverage_auc_std,solution_time_mean,solution_time_std,exclusive_area_mean,exclusive_area_std,overlap_entropy_mean,overlap_entropy_std,cv_overlap_neighbors_mean,cv_overlap_neighbors_std,gini_overlap_neighbors_mean,gini_overlap_neighbors_std
Greedy,1,8.0,0.0,5.926816,0.0,7.29848,0.0,2.360315,0.0,0.905468,0.0,0.590152,0.0,0.321128,0.0
Genetic,1,2.0,0.0,6.179925,0.0,8.60129,0.0,48.379418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA,1,10.0,0.0,55.075614,0.0,70.418273,0.0,1.911388,0.0,0.838569,0.0,0.782581,0.0,0.419443,0.0
Potential Field,1,3.0,0.0,1.575495,0.0,2.012524,0.0,23.318687,0.0,0.651181,0.0,0.639259,0.0,0.31963,0.0
