method,n_seeds,num_viewpoints_mean,num_viewpoints_std,coverage_auc_mean,coverage_auc_std,solution_time_mean,solution_time_std,exclusive_area_mean,exclusive_area_std,overlap_entropy_mean,overlap_entropy_std,cv_overlap_neighbors_mean,cv_overlap_neighbors_std,gini_overlap_neighbors_mean,gini_overlap_neighbors_std
Greedy,1,8.0,0.0,6.918226,0.0,8.769076,0.0,0.52091,0.0,0.855124,0.0,0.725573,0.0,0.392645,0.0
Genetic,1,4.0,0.0,9.849297,0.0,13.576689,0.0,9.983016,0.0,0.644936,0.0,0.808464,0.0,0.398319,0.0
SA,1,10.0,0.0,37.438805,0.0,41.839888,0.0,0.25118,0.0,0.835331,0.0,0.834692,0.0,0.44489,0.0
Potential Field,1,4.0,0.0,2.643007,0.0,2.901187,0.0,12.925009,0.0,0.801544,0.0,0.594765,0.0,0.31283,0.0
