method,n_seeds,num_viewpoints_mean,num_viewpoints_std,coverage_auc_mean,coverage_auc_std,solution_time_mean,solution_time_std,exclusive_area_mean,exclusive_area_std,overlap_entropy_mean,overlap_entropy_std,cv_overlap_neighbors_mean,cv_overlap_neighbors_std,gini_overlap_neighbors_mean,gini_overlap_neighbors_std
Greedy,1,7.0,0.0,12.55637,0.0,16.398772,0.0,0.83982,0.0,0.875789,0.0,0.615139,0.0,0.338338,0.0
Genetic,1,5.0,0.0,11.043958,0.0,15.6308,0.0,3.125,0.0,0.839955,0.0,0.61669,0.0,0.331337,0.0
SA,1,6.0,0.0,16.734081,0.0,19.377196,0.0,2.833398,0.0,0.705917,0.0,0.963331,0.0,0.479173,0.0
Potential Field,1,4.0,0.0,12.944788,0.0,13.675185,0.0,14.567271,0.0,0.897224,0.0,0.409613,0.0,0.211044,0.0
