method,n_seeds,num_viewpoints_mean,num_viewpoints_std,coverage_auc_mean,coverage_auc_std,solution_time_mean,solution_time_std,exclusive_area_mean,exclusive_area_std,overlap_entropy_mean,overlap_entropy_std,cv_overlap_neighbors_mean,cv_overlap_neighbors_std,gini_overlap_neighbors_mean,gini_overlap_neighbors_std
Greedy,1,7.0,0.0,4.404219,0.0,5.770174,0.0,0.334896,0.0,0.890842,0.0,0.587164,0.0,0.324455,0.0
Genetic,1,3.0,0.0,5.948205,0.0,9.230162,0.0,23.631841,0.0,0.712493,0.0,0.538069,0.0,0.269034,0.0
SA,1,6.0,0.0,13.553893,0.0,15.031556,0.0,0.631813,0.0,0.836971,0.0,0.677937,0.0,0.366688,0.0
Potential Field,1,3.0,0.0,0.0,0.0,0.15065,0.0,26.672241,0.0,0.952008,0.0,0.231443,0.0,0.115721,0.0
