1.0,0.249255,0.0647275,0.275851,0.0432062,0.268371,0.0972336,0.324457
0.249255,1.0,0.0611296,0.120982,0.202925,0.243384,0.0941751,0.0666255
0.0647275,0.0611296,1.0,0.248854,0.283903,0.261503,0.571487,0.428376
0.275851,0.120982,0.248854,1.0,0.108762,0.042005,0.142988,0.576343
0.0432062,0.202925,0.283903,0.108762,1.0,0.327206,0.463904,0.0537697
0.268371,0.243384,0.261503,0.042005,0.327206,1.0,0.400746,0.0927863
0.0972336,0.0941751,0.571487,0.142988,0.463904,0.400746,1.0,0.241994
0.324457,0.0666255,0.428376,0.576343,0.0537697,0.0927863,0.241994,1.0
