iteration,coverage,redundancy,affinity,time
0,0.915525,0.413450,1.510088,0.164699
1,0.925903,0.394977,1.489352,1.685700
2,0.934620,0.377335,1.465912,2.647807
3,0.932337,0.382316,1.473063,3.648262
4,0.938771,0.413657,1.503206,4.648813
5,0.944790,0.433790,1.520650,5.649865
6,0.944583,0.451847,1.542738,6.649001
7,0.945828,0.477999,1.570112,7.649438
8,0.961602,0.628061,1.958342,8.667161
9,0.957866,0.614363,1.904225,9.668914
10,0.960980,0.615816,1.881857,10.666029
11,0.965338,0.623910,1.873146,11.667530
12,0.966169,0.640722,1.880988,12.668927
13,0.966584,0.643005,1.867941,13.668574
14,0.969489,0.634288,1.842004,14.666770
15,0.969074,0.643628,1.840437,15.665383
16,0.965753,0.641760,1.834730,16.665441
17,0.967414,0.645081,1.833298,17.677229
18,0.968244,0.645081,1.825509,18.667786
19,0.969489,0.645289,1.812460,19.665438
20,0.968452,0.647364,1.814188,20.664681
21,0.968244,0.649232,1.812647,21.664710
22,0.965961,0.644666,1.810056,22.665704
23,0.966376,0.640515,1.802620,23.666226
24,0.965338,0.640930,1.811008,24.666175
25,0.965961,0.636779,1.805114,25.666448
26,0.965753,0.632628,1.803783,26.666373
27,0.965338,0.634911,1.800473,27.665914
28,0.965961,0.628269,1.793296,28.664775
29,0.967621,0.634703,1.800300,29.705219
30,0.968659,0.629307,1.792372,30.703325
31,0.963263,0.635326,1.802844,31.703315
32,0.968037,0.629514,1.798456,32.684125
33,0.965961,0.638024,1.807048,33.664962
34,0.971565,0.645496,1.818842,34.665717
35,0.968452,0.645704,1.822332,35.665380
36,0.978207,0.783313,2.205389,36.682143
37,0.981943,0.795558,2.206299,37.718753
38,0.981112,0.793690,2.202031,38.720197
39,0.982358,0.794521,2.195225,39.720833
40,0.982150,0.797219,2.199704,40.721513
41,0.981528,0.795766,2.197928,41.722040
42,0.982773,0.797219,2.201690,42.720324
43,0.983396,0.801577,2.207260,43.719785
44,0.982358,0.800540,2.211916,44.722112
45,0.982980,0.803238,2.216427,45.721292
46,0.983811,0.805521,2.222574,46.722779
47,0.983188,0.809257,2.226726,47.723057
48,0.983188,0.809465,2.229470,48.724224
49,0.983188,0.811125,2.229892,49.720905
50,0.984018,0.806974,2.217676,50.721773
51,0.983811,0.810087,2.220886,51.721738
52,0.984641,0.809880,2.217116,52.699957
53,0.984641,0.809465,2.217960,53.722291
54,0.985264,0.810710,2.222878,54.725257
55,0.985679,0.808427,2.222784,55.724857
56,0.984018,0.804483,2.219996,56.724133
57,0.983396,0.805521,2.221401,57.722609
58,0.985056,0.805521,2.216814,58.723649
59,0.983811,0.802200,2.214346,59.722220
60,0.984226,0.802200,2.206453,60.722928
61,0.984018,0.808012,2.213879,61.724100
62,0.984433,0.802823,2.211470,62.725420
63,0.984848,0.804276,2.206744,63.724159
64,0.985886,0.874844,2.676211,64.762992
65,0.987339,0.880241,2.691192,65.763052
66,0.987962,0.882316,2.696008,66.762877
67,0.987547,0.882731,2.698403,67.762978
68,0.987132,0.882524,2.696804,68.762462
69,0.986716,0.881901,2.692049,69.764691
70,0.987547,0.882731,2.686843,70.763679
71,0.987339,0.880863,2.681102,71.758102
72,0.987132,0.880656,2.680824,72.762500
73,0.987547,0.881694,2.677385,73.761908
74,0.986924,0.880863,2.674238,74.761904
75,0.987132,0.877958,2.664634,75.761177
76,0.987339,0.874222,2.658608,76.761197
77,0.987339,0.870071,2.649149,77.761363
78,0.987754,0.870278,2.642362,78.761609
79,0.987339,0.868203,2.636325,79.760704
80,0.987132,0.865712,2.634357,80.761094
81,0.987132,0.865297,2.636459,81.761749
82,0.986716,0.867372,2.639041,82.761065
83,0.987132,0.867580,2.636459,83.760528
84,0.986924,0.866542,2.635121,84.756532
85,0.986716,0.868203,2.636096,85.760569
86,0.986924,0.869655,2.634700,86.761199
87,0.986924,0.867580,2.632387,87.761838
88,0.987754,0.869240,2.635007,88.760533
89,0.987339,0.870901,2.640109,89.760559
90,0.987754,0.870693,2.640050,90.760299
91,0.987339,0.870278,2.634013,91.761531
92,0.988169,0.871731,2.630330,92.758910
93,0.988377,0.871316,2.628307,93.758572
94,0.987132,0.869033,2.628259,94.758460
95,0.987132,0.867995,2.625526,95.759572
96,0.986716,0.870693,2.629154,96.759253
97,0.985886,0.868410,2.625263,97.758443
98,0.988584,0.911789,3.058157,98.796001
99,0.989207,0.915110,3.059379,99.788226
100,0.988584,0.915525,3.049549,100.788190
101,0.990660,0.918016,3.043578,101.788727
