x,y,z,qx,qy,qz,qw
-57.2079,-317.262,236.796,0.888638,-0.0794777,0.0402356,-0.449874
98.1023,-311.097,-231.506,-0.453589,-0.0698234,0.135175,0.878129
-4.89224,26.007,399.124,-0.092785,0.995136,-0.0329541,0.00307259
-336.1,184.744,-113.606,0.304589,-0.514994,0.689659,-0.407894
334.361,203.346,-82.7824,-0.308613,-0.54889,0.677146,0.380724
-332.472,-220.065,-32.1546,-0.597326,0.32095,-0.347875,0.647438
