Timestep,CoverageScore
0,0.8937
1,0.9164
2,0.9360
3,0.9451
4,0.9500
5,0.9482
6,0.9435
7,0.9386
8,0.9706
9,0.9690
10,0.9690
11,0.9636
12,0.9611
13,0.9667
14,0.9636
15,0.9600
16,0.9559
17,0.9541
18,0.9582
19,0.9608
20,0.9670
21,0.9683
22,0.9719
23,0.9755
24,0.9788
25,0.9817
26,0.9858
27,0.9850
28,0.9832
29,0.9853
30,0.9832
31,0.9827
32,0.9835
33,0.9848
34,0.9848
35,0.9868
36,0.9850
37,0.9843
38,0.9884
39,0.9928
