Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,51.4848,230.898,-322.545,-0.0340635,-0.309287,0.944647,0.104039
0,1,-96.7086,229.802,312.792,-0.186759,0.925262,-0.32364,0.0653251
0,2,338.259,-197.618,80.7976,-0.672371,-0.385894,0.314427,0.547849
0,3,-292.797,-263.069,-71.1643,-0.58556,0.261084,-0.312519,0.700919
0,0,76.7138,256.165,-297.481,-0.0518973,-0.354198,0.923865,0.135366
0,1,-72.6899,203.705,336.482,-0.163629,0.945425,-0.277647,0.0480537
0,2,336.026,-185.398,112.757,-0.689412,-0.40701,0.304631,0.515998
0,3,-294.621,-267.309,-41.7671,-0.611834,0.271016,-0.300961,0.679435
1,0,98.6067,280.222,-267.867,-0.0684276,-0.400605,0.900648,0.15384
1,1,-48.9559,173.546,357.05,-0.133311,0.963608,-0.229518,0.031753
1,2,322.53,-186.951,144.996,0.71515,0.412075,-0.281872,-0.489186
1,3,-294.959,-269.882,-12.7545,-0.636718,0.280441,-0.289531,0.657355
2,0,106.483,301.599,-240.207,-0.0754798,-0.440504,0.881722,0.151082
2,1,-42.1343,143.917,370.827,-0.139312,0.971661,-0.189029,0.027102
2,2,300.822,-200.1,171.658,0.745095,0.399257,-0.252335,-0.470908
2,3,-295.523,-269.296,12.0864,-0.656528,0.289965,-0.281331,0.636981
3,0,103.448,320.774,-215.413,-0.074622,-0.474516,0.86643,0.136254
3,1,-50.9615,116.491,379.253,-0.202063,0.966042,-0.157629,0.0329706
3,2,278.126,-211.568,194.639,0.772437,0.382937,-0.22504,-0.453936
3,3,-297.146,-265.672,33.511,-0.671964,0.300589,-0.276378,0.61784
4,0,98.0074,336.525,-192.732,-0.0718835,-0.503903,0.852137,0.12156
4,1,-63.6176,92.1772,384,-0.294486,0.945134,-0.135018,0.0420692
4,2,259.353,-213.776,216.878,0.794213,0.374596,-0.204096,-0.432721
4,3,-295.88,-264.02,52.4214,-0.686313,0.307411,-0.269447,0.601557
5,0,97.0034,347.951,-171.814,-0.0723785,-0.529144,0.83764,0.114576
5,1,-75.4014,71.4061,386.285,-0.391814,0.91068,-0.120276,0.051748
5,2,244.331,-208.459,238.427,0.811172,0.374211,-0.188254,-0.408076
5,3,-290.231,-266.359,69.417,-0.701256,0.308238,-0.258671,0.588488
6,0,102.352,355.322,-152.546,-0.0777362,-0.550704,0.822915,0.116161
6,1,-83.2942,54.4423,387.425,-0.472106,0.872581,-0.11027,0.0596608
6,2,231.717,-198.636,258.555,0.824305,0.379099,-0.175691,-0.382019
6,3,-282.029,-270.719,84.6812,-0.716031,0.305207,-0.246174,0.577535
7,0,112.304,359.465,-134.805,-0.0868402,-0.569168,0.808269,0.123321
7,1,-85.1568,41.03,388.671,-0.528169,0.840759,-0.100769,0.0633035
7,2,220.678,-186.576,276.569,0.834186,0.387098,-0.16534,-0.356303
7,3,-272.285,-276.076,98.1978,-0.730113,0.29947,-0.233085,0.568264
7,4,-98.9608,-147.051,358.584,0.931373,-0.284209,0.0664079,-0.217623
8,0,139.529,364.769,-86.46,-0.113724,-0.615623,0.766817,0.141654
8,1,-63.339,9.32668,394.843,-0.651465,0.754418,-0.0607659,0.0524734
8,2,183.423,-138.831,327.234,0.853715,0.424515,-0.134283,-0.270048
8,3,-244.423,-288.838,129.729,-0.764077,0.279906,-0.199933,0.54577
8,4,-59.1696,-105.5,381.272,0.956129,-0.249818,0.0386778,-0.148032
9,0,136.19,368.661,-74.4397,-0.112283,-0.627967,0.758074,0.135546
9,1,-50.2161,-1.2924,396.833,0.714727,-0.696568,0.043912,-0.0450567
9,2,165.752,-111.15,346.658,0.852389,0.454704,-0.121535,-0.22783
9,3,-244.237,-286.468,135.218,-0.767505,0.282769,-0.198889,0.539834
9,4,-36.9906,-79.2616,390.319,0.970337,-0.215279,0.0238259,-0.107392
10,0,121.462,373.632,-75.142,-0.0997331,-0.629385,0.76117,0.120616
10,1,-47.058,-4.70987,397.194,0.74018,-0.669796,0.0397353,-0.0439108
10,2,155.791,-89.137,357.469,0.841739,0.488171,-0.115676,-0.199457
10,3,-254.795,-278.216,132.948,-0.760747,0.295716,-0.20933,0.538513
10,4,-26.7882,-59.366,394.662,0.974357,-0.209656,0.0171833,-0.0798578
11,0,103.789,377.44,-82.2609,-0.0843056,-0.624553,0.76944,0.103863
11,1,-50.4647,-4.27226,396.781,0.734845,-0.675263,0.0429213,-0.0467084
11,2,150.754,-71.7774,363.485,0.82602,0.521581,-0.114067,-0.180646
11,3,-267.903,-268.566,126.887,-0.749964,0.310102,-0.223263,0.539949
11,4,-23.4733,-43.0011,396.989,0.967128,-0.246779,0.0151694,-0.0594491
12,0,86.6862,379.342,-92.6571,-0.0694781,-0.615915,0.779797,0.0879648
12,1,-57.2419,-2.02509,395.878,0.717642,-0.692703,0.0498524,-0.0516473
12,2,149.389,-58.5608,366.406,0.808593,0.55153,-0.11547,-0.169289
12,3,-279.908,-260.077,118.371,-0.737909,0.321642,-0.237078,0.543903
12,4,-23.2518,-29.6581,398.221,0.944193,-0.325999,0.0153913,-0.0445779
13,0,70.9321,379.659,-104.056,-0.0560897,-0.605627,0.790387,0.0732011
