Timestep,CoverageScore
0,0.8952
1,0.9170
2,0.9359
3,0.9452
4,0.9508
5,0.9559
6,0.9523
7,0.9521
8,0.9628
9,0.9536
10,0.9605
11,0.9664
12,0.9685
13,0.9731
14,0.9695
15,0.9613
16,0.9618
17,0.9659
18,0.9718
19,0.9757
20,0.9795
21,0.9759
22,0.9762
23,0.9744
24,0.9741
25,0.9726
26,0.9698
27,0.9716
28,0.9703
29,0.9739
30,0.9739
31,0.9741
32,0.9734
33,0.9751
34,0.9764
35,0.9764
36,0.9841
37,0.9862
38,0.9882
39,0.9903
